season,team,conference,statName,statValue
2025,Alabama,SEC,tacklesForLoss,86
2025,Alabama,SEC,tacklesForLossOpponent,69
2025,Alabama,SEC,thirdDownConversions,85
2025,Alabama,SEC,thirdDownConversionsOpponent,75
2025,Alabama,SEC,thirdDowns,204
2025,Alabama,SEC,thirdDownsOpponent,201
2025,Alabama,SEC,totalYards,5516
2025,Alabama,SEC,totalYardsOpponent,4458
2025,Alabama,SEC,turnovers,13
2025,Alabama,SEC,turnoversOpponent,20
2025,App State,Sun Belt,firstDowns,274
2025,App State,Sun Belt,firstDownsOpponent,296
2025,App State,Sun Belt,fourthDownConversions,20
2025,App State,Sun Belt,fourthDownConversionsOpponent,11
2025,App State,Sun Belt,fourthDowns,32
2025,App State,Sun Belt,fourthDownsOpponent,20
2025,App State,Sun Belt,fumblesLost,7
2025,App State,Sun Belt,fumblesLostOpponent,6
2025,App State,Sun Belt,fumblesRecovered,6
2025,App State,Sun Belt,fumblesRecoveredOpponent,7
2025,App State,Sun Belt,games,13
2025,App State,Sun Belt,interceptions,15
2025,App State,Sun Belt,interceptionsOpponent,13
2025,App State,Sun Belt,interceptionTDs,0
2025,App State,Sun Belt,interceptionTDsOpponent,3
2025,App State,Sun Belt,interceptionYards,99
2025,App State,Sun Belt,interceptionYardsOpponent,174
2025,App State,Sun Belt,kickReturns,29
2025,App State,Sun Belt,kickReturnsOpponent,15
2025,App State,Sun Belt,kickReturnTDs,0
2025,App State,Sun Belt,kickReturnTDsOpponent,0
2025,App State,Sun Belt,kickReturnYards,552
2025,App State,Sun Belt,kickReturnYardsOpponent,288
2025,App State,Sun Belt,netPassingYards,3335
2025,App State,Sun Belt,netPassingYardsOpponent,3478
2025,App State,Sun Belt,passAttempts,508
2025,App State,Sun Belt,passAttemptsOpponent,467
2025,App State,Sun Belt,passCompletions,299
2025,App State,Sun Belt,passCompletionsOpponent,296
2025,App State,Sun Belt,passesIntercepted,13
2025,App State,Sun Belt,passesInterceptedOpponent,15
2025,App State,Sun Belt,passingTDs,23
2025,App State,Sun Belt,passingTDsOpponent,22
2025,App State,Sun Belt,penalties,88
2025,App State,Sun Belt,penaltiesOpponent,67
2025,App State,Sun Belt,penaltyYards,816
2025,App State,Sun Belt,penaltyYardsOpponent,645
2025,App State,Sun Belt,possessionTime,22062
2025,App State,Sun Belt,possessionTimeOpponent,24731
2025,App State,Sun Belt,puntReturns,18
2025,App State,Sun Belt,puntReturnsOpponent,18
2025,App State,Sun Belt,puntReturnTDs,1
2025,App State,Sun Belt,puntReturnTDsOpponent,0
2025,App State,Sun Belt,puntReturnYards,197
2025,App State,Sun Belt,puntReturnYardsOpponent,128
2025,App State,Sun Belt,rushingAttempts,410
2025,App State,Sun Belt,rushingAttemptsOpponent,469
2025,App State,Sun Belt,rushingTDs,12
2025,App State,Sun Belt,rushingTDsOpponent,23
2025,App State,Sun Belt,rushingYards,1669
2025,App State,Sun Belt,rushingYardsOpponent,1944
2025,App State,Sun Belt,sacks,29
2025,App State,Sun Belt,sacksOpponent,28
2025,App State,Sun Belt,tacklesForLoss,75
2025,App State,Sun Belt,tacklesForLossOpponent,59
2025,App State,Sun Belt,thirdDownConversions,61
2025,App State,Sun Belt,thirdDownConversionsOpponent,78
2025,App State,Sun Belt,thirdDowns,186
2025,App State,Sun Belt,thirdDownsOpponent,184
2025,App State,Sun Belt,totalYards,5004
2025,App State,Sun Belt,totalYardsOpponent,5422
2025,App State,Sun Belt,turnovers,22
2025,App State,Sun Belt,turnoversOpponent,19
2025,Arizona,Big 12,firstDowns,290
2025,Arizona,Big 12,firstDownsOpponent,214
2025,Arizona,Big 12,fourthDownConversions,20
2025,Arizona,Big 12,fourthDownConversionsOpponent,19
2025,Arizona,Big 12,fourthDowns,32
2025,Arizona,Big 12,fourthDownsOpponent,33
2025,Arizona,Big 12,fumblesLost,5
2025,Arizona,Big 12,fumblesLostOpponent,9
2025,Arizona,Big 12,fumblesRecovered,9
2025,Arizona,Big 12,fumblesRecoveredOpponent,5
2025,Arizona,Big 12,games,13
2025,Arizona,Big 12,interceptions,8
2025,Arizona,Big 12,interceptionsOpponent,22
2025,Arizona,Big 12,interceptionTDs,2
2025,Arizona,Big 12,interceptionTDsOpponent,1
2025,Arizona,Big 12,interceptionYards,246
2025,Arizona,Big 12,interceptionYardsOpponent,145
2025,Arizona,Big 12,kickReturns,11
2025,Arizona,Big 12,kickReturnsOpponent,5
2025,Arizona,Big 12,kickReturnTDs,0
2025,Arizona,Big 12,kickReturnTDsOpponent,0
2025,Arizona,Big 12,kickReturnYards,223
2025,Arizona,Big 12,kickReturnYardsOpponent,108
2025,Arizona,Big 12,netPassingYards,3318
2025,Arizona,Big 12,netPassingYardsOpponent,2149
2025,Arizona,Big 12,passAttempts,447
2025,Arizona,Big 12,passAttemptsOpponent,385
2025,Arizona,Big 12,passCompletions,281
2025,Arizona,Big 12,passCompletionsOpponent,208
2025,Arizona,Big 12,passesIntercepted,22
2025,Arizona,Big 12,passesInterceptedOpponent,8
2025,Arizona,Big 12,passingTDs,29
2025,Arizona,Big 12,passingTDsOpponent,9
2025,Arizona,Big 12,penalties,73
2025,Arizona,Big 12,penaltiesOpponent,69
2025,Arizona,Big 12,penaltyYards,679
2025,Arizona,Big 12,penaltyYardsOpponent,661
2025,Arizona,Big 12,possessionTime,24143
2025,Arizona,Big 12,possessionTimeOpponent,22657
2025,Arizona,Big 12,puntReturns,20
2025,Arizona,Big 12,puntReturnsOpponent,10
2025,Arizona,Big 12,puntReturnTDs,0
2025,Arizona,Big 12,puntReturnTDsOpponent,0
2025,Arizona,Big 12,puntReturnYards,202
2025,Arizona,Big 12,puntReturnYardsOpponent,88
2025,Arizona,Big 12,rushingAttempts,460
2025,Arizona,Big 12,rushingAttemptsOpponent,471
2025,Arizona,Big 12,rushingTDs,20
2025,Arizona,Big 12,rushingTDsOpponent,19
2025,Arizona,Big 12,rushingYards,1985
2025,Arizona,Big 12,rushingYardsOpponent,1866
2025,Arizona,Big 12,sacks,21
2025,Arizona,Big 12,sacksOpponent,30
2025,Arizona,Big 12,tacklesForLoss,81
2025,Arizona,Big 12,tacklesForLossOpponent,69
2025,Arizona,Big 12,thirdDownConversions,73
2025,Arizona,Big 12,thirdDownConversionsOpponent,63
2025,Arizona,Big 12,thirdDowns,178
2025,Arizona,Big 12,thirdDownsOpponent,185
2025,Arizona,Big 12,totalYards,5303
2025,Arizona,Big 12,totalYardsOpponent,4015
2025,Arizona,Big 12,turnovers,13
2025,Arizona,Big 12,turnoversOpponent,31
2025,Arizona State,Big 12,firstDowns,274
2025,Arizona State,Big 12,firstDownsOpponent,253
2025,Arizona State,Big 12,fourthDownConversions,21
2025,Arizona State,Big 12,fourthDownConversionsOpponent,19
2025,Arizona State,Big 12,fourthDowns,36
2025,Arizona State,Big 12,fourthDownsOpponent,37
2025,Arizona State,Big 12,fumblesLost,12
2025,Arizona State,Big 12,fumblesLostOpponent,7
2025,Arizona State,Big 12,fumblesRecovered,7
2025,Arizona State,Big 12,fumblesRecoveredOpponent,12
2025,Arizona State,Big 12,games,13
2025,Arizona State,Big 12,interceptions,9
2025,Arizona State,Big 12,interceptionsOpponent,8
2025,Arizona State,Big 12,interceptionTDs,0
2025,Arizona State,Big 12,interceptionTDsOpponent,0
2025,Arizona State,Big 12,interceptionYards,16
2025,Arizona State,Big 12,interceptionYardsOpponent,29
2025,Arizona State,Big 12,kickReturns,16
2025,Arizona State,Big 12,kickReturnsOpponent,24
2025,Arizona State,Big 12,kickReturnTDs,0
2025,Arizona State,Big 12,kickReturnTDsOpponent,0
2025,Arizona State,Big 12,kickReturnYards,277
2025,Arizona State,Big 12,kickReturnYardsOpponent,468
2025,Arizona State,Big 12,netPassingYards,2908
2025,Arizona State,Big 12,netPassingYardsOpponent,3035
2025,Arizona State,Big 12,passAttempts,430
2025,Arizona State,Big 12,passAttemptsOpponent,459
2025,Arizona State,Big 12,passCompletions,251
2025,Arizona State,Big 12,passCompletionsOpponent,277
2025,Arizona State,Big 12,passesIntercepted,8
2025,Arizona State,Big 12,passesInterceptedOpponent,9
2025,Arizona State,Big 12,passingTDs,20
2025,Arizona State,Big 12,passingTDsOpponent,20
2025,Arizona State,Big 12,penalties,93
2025,Arizona State,Big 12,penaltiesOpponent,73
2025,Arizona State,Big 12,penaltyYards,751
2025,Arizona State,Big 12,penaltyYardsOpponent,701
2025,Arizona State,Big 12,possessionTime,24611
2025,Arizona State,Big 12,possessionTimeOpponent,22189
2025,Arizona State,Big 12,puntReturns,14
2025,Arizona State,Big 12,puntReturnsOpponent,17
2025,Arizona State,Big 12,puntReturnTDs,0
2025,Arizona State,Big 12,puntReturnTDsOpponent,0
2025,Arizona State,Big 12,puntReturnYards,132
2025,Arizona State,Big 12,puntReturnYardsOpponent,252
2025,Arizona State,Big 12,rushingAttempts,494
2025,Arizona State,Big 12,rushingAttemptsOpponent,444
2025,Arizona State,Big 12,rushingTDs,18
2025,Arizona State,Big 12,rushingTDsOpponent,20
2025,Arizona State,Big 12,rushingYards,2508
2025,Arizona State,Big 12,rushingYardsOpponent,1617
2025,Arizona State,Big 12,sacks,34
2025,Arizona State,Big 12,sacksOpponent,27
2025,Arizona State,Big 12,tacklesForLoss,86
2025,Arizona State,Big 12,tacklesForLossOpponent,74
2025,Arizona State,Big 12,thirdDownConversions,61
2025,Arizona State,Big 12,thirdDownConversionsOpponent,69
2025,Arizona State,Big 12,thirdDowns,187
2025,Arizona State,Big 12,thirdDownsOpponent,192
2025,Arizona State,Big 12,totalYards,5416
2025,Arizona State,Big 12,totalYardsOpponent,4652
2025,Arizona State,Big 12,turnovers,21
2025,Arizona State,Big 12,turnoversOpponent,15
2025,Arkansas,SEC,firstDowns,279
2025,Arkansas,SEC,firstDownsOpponent,285
2025,Arkansas,SEC,fourthDownConversions,9
2025,Arkansas,SEC,fourthDownConversionsOpponent,11
2025,Arkansas,SEC,fourthDowns,17
2025,Arkansas,SEC,fourthDownsOpponent,16
2025,Arkansas,SEC,fumblesLost,9
2025,Arkansas,SEC,fumblesLostOpponent,3
2025,Arkansas,SEC,fumblesRecovered,3
2025,Arkansas,SEC,fumblesRecoveredOpponent,9
2025,Arkansas,SEC,games,12
2025,Arkansas,SEC,interceptions,11
2025,Arkansas,SEC,interceptionsOpponent,6
2025,Arkansas,SEC,interceptionTDs,1
2025,Arkansas,SEC,interceptionTDsOpponent,1
2025,Arkansas,SEC,interceptionYards,160
2025,Arkansas,SEC,interceptionYardsOpponent,111
2025,Arkansas,SEC,kickReturns,12
2025,Arkansas,SEC,kickReturnsOpponent,14
2025,Arkansas,SEC,kickReturnTDs,0
2025,Arkansas,SEC,kickReturnTDsOpponent,1
2025,Arkansas,SEC,kickReturnYards,269
2025,Arkansas,SEC,kickReturnYardsOpponent,350
2025,Arkansas,SEC,netPassingYards,3155
2025,Arkansas,SEC,netPassingYardsOpponent,2871
2025,Arkansas,SEC,passAttempts,381
2025,Arkansas,SEC,passAttemptsOpponent,339
2025,Arkansas,SEC,passCompletions,231
2025,Arkansas,SEC,passCompletionsOpponent,213
2025,Arkansas,SEC,passesIntercepted,6
2025,Arkansas,SEC,passesInterceptedOpponent,11
2025,Arkansas,SEC,passingTDs,22
2025,Arkansas,SEC,passingTDsOpponent,22
2025,Arkansas,SEC,penalties,93
2025,Arkansas,SEC,penaltiesOpponent,73
2025,Arkansas,SEC,penaltyYards,804
2025,Arkansas,SEC,penaltyYardsOpponent,607
2025,Arkansas,SEC,possessionTime,20898
2025,Arkansas,SEC,possessionTimeOpponent,22302
2025,Arkansas,SEC,puntReturns,19
2025,Arkansas,SEC,puntReturnsOpponent,7
2025,Arkansas,SEC,puntReturnTDs,1
2025,Arkansas,SEC,puntReturnTDsOpponent,1
2025,Arkansas,SEC,puntReturnYards,138
2025,Arkansas,SEC,puntReturnYardsOpponent,105
2025,Arkansas,SEC,rushingAttempts,403
2025,Arkansas,SEC,rushingAttemptsOpponent,471
2025,Arkansas,SEC,rushingTDs,25
2025,Arkansas,SEC,rushingTDsOpponent,24
2025,Arkansas,SEC,rushingYards,2306
2025,Arkansas,SEC,rushingYardsOpponent,2246
2025,Arkansas,SEC,sacks,22
2025,Arkansas,SEC,sacksOpponent,29
2025,Arkansas,SEC,tacklesForLoss,65
2025,Arkansas,SEC,tacklesForLossOpponent,62
2025,Arkansas,SEC,thirdDownConversions,67
2025,Arkansas,SEC,thirdDownConversionsOpponent,67
2025,Arkansas,SEC,thirdDowns,142
2025,Arkansas,SEC,thirdDownsOpponent,151
2025,Arkansas,SEC,totalYards,5461
2025,Arkansas,SEC,totalYardsOpponent,5117
2025,Arkansas,SEC,turnovers,20
2025,Arkansas,SEC,turnoversOpponent,9
2025,Arkansas State,Sun Belt,firstDowns,288
2025,Arkansas State,Sun Belt,firstDownsOpponent,271
2025,Arkansas State,Sun Belt,fourthDownConversions,15
2025,Arkansas State,Sun Belt,fourthDownConversionsOpponent,8
2025,Arkansas State,Sun Belt,fourthDowns,25
2025,Arkansas State,Sun Belt,fourthDownsOpponent,15
2025,Arkansas State,Sun Belt,fumblesLost,11
2025,Arkansas State,Sun Belt,fumblesLostOpponent,9
2025,Arkansas State,Sun Belt,fumblesRecovered,10
2025,Arkansas State,Sun Belt,fumblesRecoveredOpponent,11
2025,Arkansas State,Sun Belt,games,13
2025,Arkansas State,Sun Belt,interceptions,12
2025,Arkansas State,Sun Belt,interceptionsOpponent,7
2025,Arkansas State,Sun Belt,interceptionTDs,1
2025,Arkansas State,Sun Belt,interceptionTDsOpponent,0
2025,Arkansas State,Sun Belt,interceptionYards,71
2025,Arkansas State,Sun Belt,interceptionYardsOpponent,105
2025,Arkansas State,Sun Belt,kickReturns,33
2025,Arkansas State,Sun Belt,kickReturnsOpponent,25
2025,Arkansas State,Sun Belt,kickReturnTDs,2
2025,Arkansas State,Sun Belt,kickReturnTDsOpponent,0
2025,Arkansas State,Sun Belt,kickReturnYards,706
2025,Arkansas State,Sun Belt,kickReturnYardsOpponent,471
2025,Arkansas State,Sun Belt,netPassingYards,3377
2025,Arkansas State,Sun Belt,netPassingYardsOpponent,3176
2025,Arkansas State,Sun Belt,passAttempts,508
2025,Arkansas State,Sun Belt,passAttemptsOpponent,391
2025,Arkansas State,Sun Belt,passCompletions,334
2025,Arkansas State,Sun Belt,passCompletionsOpponent,267
2025,Arkansas State,Sun Belt,passesIntercepted,7
2025,Arkansas State,Sun Belt,passesInterceptedOpponent,12
2025,Arkansas State,Sun Belt,passingTDs,20
2025,Arkansas State,Sun Belt,passingTDsOpponent,21
2025,Arkansas State,Sun Belt,penalties,82
2025,Arkansas State,Sun Belt,penaltiesOpponent,117
2025,Arkansas State,Sun Belt,penaltyYards,752
2025,Arkansas State,Sun Belt,penaltyYardsOpponent,1014
2025,Arkansas State,Sun Belt,possessionTime,23029
2025,Arkansas State,Sun Belt,possessionTimeOpponent,23771
2025,Arkansas State,Sun Belt,puntReturns,25
2025,Arkansas State,Sun Belt,puntReturnsOpponent,11
2025,Arkansas State,Sun Belt,puntReturnTDs,0
2025,Arkansas State,Sun Belt,puntReturnTDsOpponent,0
2025,Arkansas State,Sun Belt,puntReturnYards,170
2025,Arkansas State,Sun Belt,puntReturnYardsOpponent,67
2025,Arkansas State,Sun Belt,rushingAttempts,448
2025,Arkansas State,Sun Belt,rushingAttemptsOpponent,492
2025,Arkansas State,Sun Belt,rushingTDs,14
2025,Arkansas State,Sun Belt,rushingTDsOpponent,24
2025,Arkansas State,Sun Belt,rushingYards,1606
2025,Arkansas State,Sun Belt,rushingYardsOpponent,2233
2025,Arkansas State,Sun Belt,sacks,39
2025,Arkansas State,Sun Belt,sacksOpponent,28
2025,Arkansas State,Sun Belt,tacklesForLoss,81
2025,Arkansas State,Sun Belt,tacklesForLossOpponent,79
2025,Arkansas State,Sun Belt,thirdDownConversions,77
2025,Arkansas State,Sun Belt,thirdDownConversionsOpponent,75
2025,Arkansas State,Sun Belt,thirdDowns,196
2025,Arkansas State,Sun Belt,thirdDownsOpponent,180
2025,Arkansas State,Sun Belt,totalYards,4983
2025,Arkansas State,Sun Belt,totalYardsOpponent,5409
2025,Arkansas State,Sun Belt,turnovers,23
2025,Arkansas State,Sun Belt,turnoversOpponent,16
2025,Army,American Athletic,firstDowns,244
2025,Army,American Athletic,firstDownsOpponent,242
2025,Army,American Athletic,fourthDownConversions,39
2025,Army,American Athletic,fourthDownConversionsOpponent,21
2025,Army,American Athletic,fourthDowns,56
2025,Army,American Athletic,fourthDownsOpponent,36
2025,Army,American Athletic,fumblesLost,6
2025,Army,American Athletic,fumblesLostOpponent,8
2025,Army,American Athletic,fumblesRecovered,8
2025,Army,American Athletic,fumblesRecoveredOpponent,6
2025,Army,American Athletic,games,13
2025,Army,American Athletic,interceptions,5
2025,Army,American Athletic,interceptionsOpponent,8
2025,Army,American Athletic,interceptionTDs,1
2025,Army,American Athletic,interceptionTDsOpponent,0
2025,Army,American Athletic,interceptionYards,104
2025,Army,American Athletic,interceptionYardsOpponent,70
2025,Army,American Athletic,kickReturns,7
2025,Army,American Athletic,kickReturnsOpponent,30
2025,Army,American Athletic,kickReturnTDs,0
2025,Army,American Athletic,kickReturnTDsOpponent,1
2025,Army,American Athletic,kickReturnYards,82
2025,Army,American Athletic,kickReturnYardsOpponent,622
2025,Army,American Athletic,netPassingYards,1051
2025,Army,American Athletic,netPassingYardsOpponent,2475
2025,Army,American Athletic,passAttempts,126
2025,Army,American Athletic,passAttemptsOpponent,359
2025,Army,American Athletic,passCompletions,68
2025,Army,American Athletic,passCompletionsOpponent,228
2025,Army,American Athletic,passesIntercepted,8
2025,Army,American Athletic,passesInterceptedOpponent,5
2025,Army,American Athletic,passingTDs,6
2025,Army,American Athletic,passingTDsOpponent,15
2025,Army,American Athletic,penalties,34
2025,Army,American Athletic,penaltiesOpponent,63
2025,Army,American Athletic,penaltyYards,285
2025,Army,American Athletic,penaltyYardsOpponent,488
2025,Army,American Athletic,possessionTime,26986
2025,Army,American Athletic,possessionTimeOpponent,19814
2025,Army,American Athletic,puntReturns,10
2025,Army,American Athletic,puntReturnsOpponent,8
2025,Army,American Athletic,puntReturnTDs,0
2025,Army,American Athletic,puntReturnTDsOpponent,0
2025,Army,American Athletic,puntReturnYards,83
2025,Army,American Athletic,puntReturnYardsOpponent,35
2025,Army,American Athletic,rushingAttempts,747
2025,Army,American Athletic,rushingAttemptsOpponent,442
2025,Army,American Athletic,rushingTDs,31
2025,Army,American Athletic,rushingTDsOpponent,18
2025,Army,American Athletic,rushingYards,3315
2025,Army,American Athletic,rushingYardsOpponent,1991
2025,Army,American Athletic,sacks,14
2025,Army,American Athletic,sacksOpponent,7
2025,Army,American Athletic,tacklesForLoss,44
2025,Army,American Athletic,tacklesForLossOpponent,48
2025,Army,American Athletic,thirdDownConversions,77
2025,Army,American Athletic,thirdDownConversionsOpponent,74
2025,Army,American Athletic,thirdDowns,187
2025,Army,American Athletic,thirdDownsOpponent,165
2025,Army,American Athletic,totalYards,4366
2025,Army,American Athletic,totalYardsOpponent,4466
2025,Army,American Athletic,turnovers,11
2025,Army,American Athletic,turnoversOpponent,16
2025,Auburn,SEC,firstDowns,249
2025,Auburn,SEC,firstDownsOpponent,230
2025,Auburn,SEC,fourthDownConversions,12
2025,Auburn,SEC,fourthDownConversionsOpponent,15
2025,Auburn,SEC,fourthDowns,23
2025,Auburn,SEC,fourthDownsOpponent,22
2025,Auburn,SEC,fumblesLost,4
2025,Auburn,SEC,fumblesLostOpponent,6
2025,Auburn,SEC,fumblesRecovered,6
2025,Auburn,SEC,fumblesRecoveredOpponent,4
2025,Auburn,SEC,games,12
2025,Auburn,SEC,interceptions,4
2025,Auburn,SEC,interceptionsOpponent,11
2025,Auburn,SEC,interceptionTDs,2
2025,Auburn,SEC,interceptionTDsOpponent,1
2025,Auburn,SEC,interceptionYards,250
2025,Auburn,SEC,interceptionYardsOpponent,125
2025,Auburn,SEC,kickReturns,22
2025,Auburn,SEC,kickReturnsOpponent,12
2025,Auburn,SEC,kickReturnTDs,1
2025,Auburn,SEC,kickReturnTDsOpponent,0
2025,Auburn,SEC,kickReturnYards,459
2025,Auburn,SEC,kickReturnYardsOpponent,264
2025,Auburn,SEC,netPassingYards,2365
2025,Auburn,SEC,netPassingYardsOpponent,2758
2025,Auburn,SEC,passAttempts,362
2025,Auburn,SEC,passAttemptsOpponent,381
2025,Auburn,SEC,passCompletions,221
2025,Auburn,SEC,passCompletionsOpponent,238
2025,Auburn,SEC,passesIntercepted,11
2025,Auburn,SEC,passesInterceptedOpponent,4
2025,Auburn,SEC,passingTDs,11
2025,Auburn,SEC,passingTDsOpponent,15
2025,Auburn,SEC,penalties,93
2025,Auburn,SEC,penaltiesOpponent,69
2025,Auburn,SEC,penaltyYards,764
2025,Auburn,SEC,penaltyYardsOpponent,630
2025,Auburn,SEC,possessionTime,21190
2025,Auburn,SEC,possessionTimeOpponent,22010
2025,Auburn,SEC,puntReturns,16
2025,Auburn,SEC,puntReturnsOpponent,8
2025,Auburn,SEC,puntReturnTDs,0
2025,Auburn,SEC,puntReturnTDsOpponent,0
2025,Auburn,SEC,puntReturnYards,60
2025,Auburn,SEC,puntReturnYardsOpponent,48
2025,Auburn,SEC,rushingAttempts,453
2025,Auburn,SEC,rushingAttemptsOpponent,413
2025,Auburn,SEC,rushingTDs,23
2025,Auburn,SEC,rushingTDsOpponent,12
2025,Auburn,SEC,rushingYards,2123
2025,Auburn,SEC,rushingYardsOpponent,1195
2025,Auburn,SEC,sacks,31
2025,Auburn,SEC,sacksOpponent,42
2025,Auburn,SEC,tacklesForLoss,79
2025,Auburn,SEC,tacklesForLossOpponent,76
2025,Auburn,SEC,thirdDownConversions,65
2025,Auburn,SEC,thirdDownConversionsOpponent,60
2025,Auburn,SEC,thirdDowns,166
2025,Auburn,SEC,thirdDownsOpponent,171
2025,Auburn,SEC,totalYards,4488
2025,Auburn,SEC,totalYardsOpponent,3953
2025,Auburn,SEC,turnovers,8
2025,Auburn,SEC,turnoversOpponent,17
2025,Ball State,Mid-American,firstDowns,176
2025,Ball State,Mid-American,firstDownsOpponent,250
2025,Ball State,Mid-American,fourthDownConversions,9
2025,Ball State,Mid-American,fourthDownConversionsOpponent,13
2025,Ball State,Mid-American,fourthDowns,17
2025,Ball State,Mid-American,fourthDownsOpponent,27
2025,Ball State,Mid-American,fumblesLost,8
2025,Ball State,Mid-American,fumblesLostOpponent,4
2025,Ball State,Mid-American,fumblesRecovered,4
2025,Ball State,Mid-American,fumblesRecoveredOpponent,8
2025,Ball State,Mid-American,games,12
2025,Ball State,Mid-American,interceptions,8
2025,Ball State,Mid-American,interceptionsOpponent,9
2025,Ball State,Mid-American,interceptionTDs,0
2025,Ball State,Mid-American,interceptionTDsOpponent,0
2025,Ball State,Mid-American,interceptionYards,48
2025,Ball State,Mid-American,interceptionYardsOpponent,60
2025,Ball State,Mid-American,kickReturns,29
2025,Ball State,Mid-American,kickReturnsOpponent,28
2025,Ball State,Mid-American,kickReturnTDs,1
2025,Ball State,Mid-American,kickReturnTDsOpponent,0
2025,Ball State,Mid-American,kickReturnYards,584
2025,Ball State,Mid-American,kickReturnYardsOpponent,513
2025,Ball State,Mid-American,netPassingYards,1656
2025,Ball State,Mid-American,netPassingYardsOpponent,2722
2025,Ball State,Mid-American,passAttempts,277
2025,Ball State,Mid-American,passAttemptsOpponent,354
2025,Ball State,Mid-American,passCompletions,156
2025,Ball State,Mid-American,passCompletionsOpponent,219
2025,Ball State,Mid-American,passesIntercepted,9
2025,Ball State,Mid-American,passesInterceptedOpponent,8
2025,Ball State,Mid-American,passingTDs,11
2025,Ball State,Mid-American,passingTDsOpponent,23
2025,Ball State,Mid-American,penalties,56
2025,Ball State,Mid-American,penaltiesOpponent,75
2025,Ball State,Mid-American,penaltyYards,466
2025,Ball State,Mid-American,penaltyYardsOpponent,673
2025,Ball State,Mid-American,possessionTime,21409
2025,Ball State,Mid-American,possessionTimeOpponent,21791
2025,Ball State,Mid-American,puntReturns,12
2025,Ball State,Mid-American,puntReturnsOpponent,23
2025,Ball State,Mid-American,puntReturnTDs,0
2025,Ball State,Mid-American,puntReturnTDsOpponent,1
2025,Ball State,Mid-American,puntReturnYards,25
2025,Ball State,Mid-American,puntReturnYardsOpponent,222
2025,Ball State,Mid-American,rushingAttempts,453
2025,Ball State,Mid-American,rushingAttemptsOpponent,448
2025,Ball State,Mid-American,rushingTDs,11
2025,Ball State,Mid-American,rushingTDsOpponent,21
2025,Ball State,Mid-American,rushingYards,1604
2025,Ball State,Mid-American,rushingYardsOpponent,2156
2025,Ball State,Mid-American,sacks,22
2025,Ball State,Mid-American,sacksOpponent,49
2025,Ball State,Mid-American,tacklesForLoss,55
2025,Ball State,Mid-American,tacklesForLossOpponent,100
2025,Ball State,Mid-American,thirdDownConversions,58
2025,Ball State,Mid-American,thirdDownConversionsOpponent,67
2025,Ball State,Mid-American,thirdDowns,173
2025,Ball State,Mid-American,thirdDownsOpponent,160
2025,Ball State,Mid-American,totalYards,3260
2025,Ball State,Mid-American,totalYardsOpponent,4878
2025,Ball State,Mid-American,turnovers,16
2025,Ball State,Mid-American,turnoversOpponent,13
2025,Baylor,Big 12,firstDowns,297
2025,Baylor,Big 12,firstDownsOpponent,267
2025,Baylor,Big 12,fourthDownConversions,26
2025,Baylor,Big 12,fourthDownConversionsOpponent,12
2025,Baylor,Big 12,fourthDowns,49
2025,Baylor,Big 12,fourthDownsOpponent,19
2025,Baylor,Big 12,fumblesLost,12
2025,Baylor,Big 12,fumblesLostOpponent,2
2025,Baylor,Big 12,fumblesRecovered,2
2025,Baylor,Big 12,fumblesRecoveredOpponent,12
2025,Baylor,Big 12,games,12
2025,Baylor,Big 12,interceptions,12
2025,Baylor,Big 12,interceptionsOpponent,9
2025,Baylor,Big 12,interceptionTDs,1
2025,Baylor,Big 12,interceptionTDsOpponent,2
2025,Baylor,Big 12,interceptionYards,108
2025,Baylor,Big 12,interceptionYardsOpponent,176
2025,Baylor,Big 12,kickReturns,34
2025,Baylor,Big 12,kickReturnsOpponent,25
2025,Baylor,Big 12,kickReturnTDs,0
2025,Baylor,Big 12,kickReturnTDsOpponent,1
2025,Baylor,Big 12,kickReturnYards,767
2025,Baylor,Big 12,kickReturnYardsOpponent,512
2025,Baylor,Big 12,netPassingYards,3715
2025,Baylor,Big 12,netPassingYardsOpponent,2334
2025,Baylor,Big 12,passAttempts,510
2025,Baylor,Big 12,passAttemptsOpponent,344
2025,Baylor,Big 12,passCompletions,309
2025,Baylor,Big 12,passCompletionsOpponent,214
2025,Baylor,Big 12,passesIntercepted,9
2025,Baylor,Big 12,passesInterceptedOpponent,12
2025,Baylor,Big 12,passingTDs,31
2025,Baylor,Big 12,passingTDsOpponent,17
2025,Baylor,Big 12,penalties,72
2025,Baylor,Big 12,penaltiesOpponent,75
2025,Baylor,Big 12,penaltyYards,737
2025,Baylor,Big 12,penaltyYardsOpponent,771
2025,Baylor,Big 12,possessionTime,21064
2025,Baylor,Big 12,possessionTimeOpponent,22136
2025,Baylor,Big 12,puntReturns,18
2025,Baylor,Big 12,puntReturnsOpponent,12
2025,Baylor,Big 12,puntReturnTDs,0
2025,Baylor,Big 12,puntReturnTDsOpponent,0
2025,Baylor,Big 12,puntReturnYards,141
2025,Baylor,Big 12,puntReturnYardsOpponent,32
2025,Baylor,Big 12,rushingAttempts,409
2025,Baylor,Big 12,rushingAttemptsOpponent,480
2025,Baylor,Big 12,rushingTDs,12
2025,Baylor,Big 12,rushingTDsOpponent,30
2025,Baylor,Big 12,rushingYards,1699
2025,Baylor,Big 12,rushingYardsOpponent,2368
2025,Baylor,Big 12,sacks,12
2025,Baylor,Big 12,sacksOpponent,22
