gameId,season,week,seasonType,team,conference,homeAway,points,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,fumblesRecovered,totalFumbles,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns,tacklesForLoss,defensiveTDs,tackles,sacks,qbHurries,passesDeflected
401767293,2025,5,regular,West Georgia,UAC,away,27,2,1,0,1,1,18,0,1,9,6,0,1,1,0,31:48,0,0,0,7-54,4.5,46,206,5.5,14-26,142,348,1-2,6-15,23,,,,,,
401767293,2025,5,regular,Southern Utah,UAC,home,24,2,37,0,3,1,48,0,2,6,,,,0,1,28:12,1,1,2,9-95,3.0,30,89,7.4,17-28,206,295,1-1,2-11,18,,,,,,
401767249,2025,5,regular,Austin Peay,UAC,home,42,2,34,0,2,4,27,0,2,6,,,,1,1,32:18,0,0,0,11-76,6.8,37,253,8.9,20-27,239,492,0-0,8-12,23,,,,,,
401767249,2025,5,regular,Utah Tech,UAC,away,10,1,7,0,1,0,14,0,1,4,,,,0,1,27:42,0,1,1,4-40,2.8,33,94,5.1,16-28,143,237,2-2,5-15,16,,,,,,
401767758,2025,5,regular,Long Island University,NEC,away,3,0,,,,0,59,0,3,3,15,0,1,0,1,27:54,2,0,2,6-60,3.0,35,104,5.7,12-24,137,241,1-3,5-13,16,,,,,,
401767758,2025,5,regular,Stonehill,NEC,home,10,0,0,0,1,1,16,0,1,4,31,0,2,,,32:06,1,0,1,12-90,2.1,34,72,8.5,15-19,162,234,0-0,7-12,14,,,,,,
401767240,2025,5,regular,Incarnate Word,Southland,home,38,3,16,0,3,1,20,0,1,8,28,1,2,,,40:16,0,0,0,7-67,5.1,59,301,4.1,17-30,122,423,3-4,9-17,28,,,,,,
401767240,2025,5,regular,Abilene Christian,UAC,away,7,0,2,0,1,1,22,0,1,1,,,,,,19:44,2,0,2,9-65,5.4,20,107,4.7,17-30,141,248,0-1,2-10,16,,,,,,
401767483,2025,5,regular,Lamar,Southland,home,35,2,97,0,3,3,116,0,6,5,0,0,2,1,1,26:27,1,0,1,7-56,4.2,36,151,8.4,13-17,142,293,1-2,1-10,19,,,,,,
401767483,2025,5,regular,Central Arkansas,UAC,away,32,1,3,0,1,3,20,0,1,6,0,0,1,0,2,33:33,2,1,3,13-115,3.4,42,144,8.4,26-44,370,514,3-5,6-17,28,,,,,,
401767279,2025,5,regular,Nicholls,Southland,away,7,0,14,0,2,1,66,0,3,1,,,,0,1,31:47,2,1,3,6-34,3.7,32,117,6.9,20-31,213,330,2-5,1-11,16,,,,,,
401767279,2025,5,regular,Eastern Kentucky,UAC,home,27,1,8,0,1,1,45,0,2,9,16,1,2,1,0,28:13,0,0,0,9-71,6.4,38,242,3.4,7-21,72,314,0-0,4-13,14,,,,,,
401767311,2025,5,regular,Bethune-Cookman,SWAC,home,41,4,,,,2,68,0,6,5,0,0,1,1,0,28:01,2,0,2,6-61,7.4,35,259,10.3,18-25,257,516,0-0,8-11,25,,,,,,
401767311,2025,5,regular,Alabama A&M,SWAC,away,34,1,16,0,2,3,111,0,5,10,0,0,2,0,1,31:59,1,1,2,4-50,3.9,32,125,8.9,27-40,355,480,3-3,11-18,22,,,,,,
401757273,2025,5,regular,Missouri State,Conference USA,home,22,1,39,0,3,1,21,0,1,10,,,,,,28:32,0,0,0,8-70,6.3,34,214,6.3,15-32,200,414,1-2,2-12,21,5,0,35,2,4,4
401757273,2025,5,regular,Western Kentucky,Conference USA,away,27,2,,,,1,33,0,2,9,,,,,,31:28,0,0,0,9-94,5.5,29,159,8.1,26-39,317,476,0-1,4-12,25,6,0,30,1,0,5
401757272,2025,5,regular,Louisiana Tech,Conference USA,away,30,1,-1,0,3,1,27,0,1,6,87,2,5,0,3,32:15,1,3,4,5-49,2.3,42,95,5.3,18-26,137,232,0-1,4-14,16,2,2,35,0,3,9
401757272,2025,5,regular,UTEP,Conference USA,home,11,0,13,0,2,1,,,,3,0,0,1,3,1,27:45,5,0,5,5-50,4.3,29,126,3.3,22-44,147,273,1-3,6-17,15,9,0,32,5,2,5
401767361,2025,5,regular,Florida A&M,SWAC,home,14,1,8,0,1,1,98,0,5,0,,,,1,1,31:20,0,0,0,7-75,6.1,29,176,4.0,20-33,133,309,1-5,5-12,18,,,,,,
401767361,2025,5,regular,Alabama State,SWAC,away,42,4,35,0,2,2,,,,6,,,,0,1,28:40,0,1,1,5-37,7.1,42,299,5.9,10-18,106,405,1-1,8-12,21,,,,,,
401757270,2025,5,regular,Kennesaw State,Conference USA,home,24,0,15,0,1,3,22,0,1,6,0,0,1,1,2,21:01,0,1,1,5-40,5.1,31,157,8.9,13-20,177,334,0-1,1-8,17,5,0,44,1,3,4
401757270,2025,5,regular,Middle Tennessee,Conference USA,away,16,2,4,0,1,0,40,0,2,4,,,,1,2,38:59,1,1,2,6-55,4.2,37,155,6.8,28-42,285,440,1-3,5-14,25,0,0,29,0,0,1
401767370,2025,5,regular,Alcorn State,SWAC,home,20,2,28,0,1,1,53,0,4,2,,,,,,28:45,1,0,1,12-106,7.2,38,272,6.9,15-30,207,479,1-2,5-13,22,,,,,,
401767370,2025,5,regular,Arkansas-Pine Bluff,SWAC,away,24,2,22,0,2,1,23,0,1,6,0,0,1,0,1,31:15,0,0,0,13-108,3.8,37,140,10.1,20-32,323,463,0-3,6-14,19,,,,,,
401767417,2025,5,regular,Prairie View A&M,SWAC,home,28,4,-5,0,2,0,29,0,2,4,31,0,3,1,3,29:23,0,2,2,6-50,6.3,35,220,5.1,11-24,122,342,0-0,2-9,20,,,,,,
401767417,2025,5,regular,Grambling,SWAC,away,13,0,2,0,1,1,67,0,3,7,,,,2,2,30:37,3,1,4,4-50,3.2,33,105,3.7,21-43,161,266,0-2,5-17,17,,,,,,
401767422,2025,5,regular,Southern,SWAC,home,13,1,0,0,1,0,26,0,3,7,,,,1,0,27:43,1,0,1,13-111,5.6,32,180,6.0,10-20,120,300,1-2,3-12,14,,,,,,
401767422,2025,5,regular,Jackson State,SWAC,away,38,3,0,0,1,2,48,0,4,8,2,0,1,0,1,32:17,0,1,1,13-107,4.7,42,197,10.5,21-32,337,534,1-1,7-13,29,,,,,,
401752939,2025,5,regular,Houston,Big 12,away,27,1,18,0,3,2,116,0,5,9,,,,,,24:37,1,0,1,8-60,2.9,29,84,7.5,20-36,270,354,1-1,6-15,17,2,0,38,1,3,5
401752939,2025,5,regular,Oregon State,Pac-12,home,24,2,19,0,3,1,38,0,2,6,25,0,1,0,4,35:23,0,0,0,5-27,3.9,49,189,6.1,20-33,201,390,0-1,7-17,22,6,0,34,3,6,2
401752950,2025,5,regular,Colorado State,Mountain West,home,3,0,15,0,1,0,10,0,1,3,,,,0,2,28:37,0,1,1,7-60,3.9,37,146,6.7,19-28,188,334,1-4,5-13,20,3,0,16,1,8,6
401752950,2025,5,regular,Washington State,Pac-12,away,20,0,42,0,2,2,18,0,1,8,,,,1,0,31:23,0,0,0,4-40,4.8,33,158,6.8,16-28,189,347,0-0,5-12,19,9,0,23,4,4,1
401767427,2025,5,regular,Texas Southern,SWAC,away,23,3,,,,0,212,0,6,2,,,,1,1,27:11,0,1,1,9-77,3.2,46,146,7.7,13-21,161,307,2-3,4-12,20,,,,,,
401767427,2025,5,regular,Mississippi Valley State,SWAC,home,20,1,2,0,1,1,40,0,4,8,,,,1,1,29:17,0,1,1,5-38,4.4,44,193,7.7,21-32,247,440,1-2,7-15,26,,,,,,
401761614,2025,5,regular,Georgia Southern,Sun Belt,away,10,0,11,0,1,1,,,,4,,,,0,1,24:10,0,0,0,2-20,1.3,25,32,6.9,14-24,165,197,0-1,4-14,10,3,0,39,0,2,2
401761614,2025,5,regular,James Madison,Sun Belt,home,35,3,13,0,3,1,133,1,3,5,,,,,,35:50,0,0,0,7-60,6.9,50,343,6.7,11-22,148,491,0-0,8-13,29,10,1,26,7,2,3
401761615,2025,5,regular,Louisiana,Sun Belt,home,54,5,0,0,1,2,14,0,1,12,,,,1,0,29:32,2,0,2,1-5,5.7,46,264,7.0,14-28,197,461,0-0,7-14,29,7,0,62,3,2,0
401761615,2025,5,regular,Marshall,Sun Belt,away,51,2,4,0,2,3,96,0,4,15,46,1,2,0,1,30:28,0,1,1,12-102,5.1,48,245,8.3,24-31,258,503,1-1,6-14,27,4,1,39,1,2,2
401757271,2025,5,regular,Liberty,Conference USA,away,7,1,0,0,1,0,68,0,3,1,28,0,1,3,2,27:58,1,2,3,10-70,3.3,40,130,6.4,6-12,77,207,0-1,4-13,11,4,0,29,1,0,1
401757271,2025,5,regular,Old Dominion,Sun Belt,home,21,0,20,0,2,3,38,0,2,3,0,0,1,2,3,32:02,1,3,4,4-25,5.0,44,219,10.4,18-26,271,490,1-1,6-14,25,6,0,23,3,0,1
401760379,2025,5,regular,Boise State,Mountain West,home,47,0,0,0,1,4,13,0,2,11,57,2,3,1,2,38:10,0,0,0,5-55,3.5,44,152,8.4,25-38,321,473,2-3,9-18,25,5,2,27,5,6,4
401760379,2025,5,regular,App State,Sun Belt,away,14,1,45,0,1,1,32,0,2,2,,,,0,1,21:50,3,1,4,11-94,4.1,29,119,2.3,12-28,65,184,1-1,2-13,9,9,0,41,2,4,2
401761617,2025,5,regular,North Texas,American Athletic,home,36,4,14,0,1,1,44,0,1,4,14,0,1,0,2,27:32,0,1,1,5-41,5.6,36,201,9.0,14-26,234,435,2-3,4-13,20,7,0,38,2,6,4
401761617,2025,5,regular,South Alabama,Sun Belt,away,22,2,,,,1,24,0,1,2,,,,1,0,32:28,1,0,1,8-80,4.5,45,204,5.5,18-35,192,396,3-5,7-19,18,3,0,29,1,3,3
401761616,2025,5,regular,UL Monroe,Sun Belt,home,28,2,,,,2,,,,4,10,0,1,1,0,30:21,1,0,1,9-67,6.8,32,218,7.0,16-25,175,393,0-0,7-14,18,11,0,50,6,3,5
401761616,2025,5,regular,Arkansas State,Sun Belt,away,16,0,20,0,2,0,52,0,4,10,32,1,1,0,2,29:39,1,1,2,2-18,0.6,27,17,6.3,29-46,288,305,4-6,4-15,22,4,1,32,0,0,2
401757269,2025,5,regular,Jacksonville State,Conference USA,away,25,2,,,,1,20,0,1,3,,,,1,3,30:58,2,2,4,6-53,4.9,54,262,5.1,13-25,128,390,1-2,8-16,21,5,0,31,2,6,4
401757269,2025,5,regular,Southern Miss,Sun Belt,home,42,3,22,0,2,2,24,0,1,6,49,1,2,2,1,29:02,0,1,1,7-51,4.6,49,227,6.9,13-22,152,379,2-3,4-12,25,8,1,44,4,6,3
401752721,2025,5,regular,Missouri,SEC,home,42,5,41,0,3,1,44,0,1,6,7,0,1,0,2,38:43,1,0,1,1-5,5.2,52,268,8.2,27-31,253,521,0-0,10-15,31,4,0,16,1,13,9
401752721,2025,5,regular,Massachusetts,Mid-American,away,6,0,,,,1,,,,0,63,0,1,,,21:17,1,0,1,3-10,1.2,16,19,2.7,14-39,105,124,0-0,4-16,9,6,0,38,4,1,0
401767523,2025,5,regular,SE Louisiana,Southland,home,45,3,2,0,4,3,61,0,3,9,0,0,1,0,5,33:17,0,1,1,9-74,7.4,39,288,10.1,20-25,252,540,2-2,4-11,24,,,,,,
401767523,2025,5,regular,UT Rio Grande Valley,Southland,away,31,1,10,0,2,3,85,0,5,7,,,,1,1,26:43,1,0,1,5-36,7.5,29,217,7.1,18-34,240,457,0-1,3-12,19,,,,,,
401767352,2025,5,regular,Howard,MEAC,away,12,1,0,0,3,0,84,0,4,4,13,0,1,0,2,42:09,2,0,2,3-38,4.0,53,213,3.5,11-24,84,297,1-1,8-19,22,,,,,,
401767352,2025,5,regular,Richmond,Patriot,home,13,1,-3,0,1,1,64,0,2,1,56,0,2,0,2,17:51,1,0,1,6-65,4.5,26,117,2.1,4-17,35,152,0-0,2-9,10,,,,,,
401779328,2025,5,regular,Duquesne,NEC,home,44,2,8,0,1,3,51,0,2,6,34,1,2,,,32:55,0,0,0,7-65,8.1,37,298,8.7,15-23,201,499,3-3,2-9,22,,,,,,
401779328,2025,5,regular,New Haven,NEC,away,18,1,19,0,2,2,31,0,1,0,,,,,,27:05,2,0,2,3-15,6.0,25,149,6.0,21-32,193,342,0-1,7-12,17,,,,,,
401767665,2025,5,regular,Saint Francis,NEC,away,23,2,36,0,3,1,62,0,3,5,,,,0,1,35:47,1,1,2,10-79,3.5,29,101,8.6,31-44,377,478,0-1,8-14,25,,,,,,
401767665,2025,5,regular,Bucknell,Patriot,home,30,3,31,0,2,1,106,0,5,4,0,0,1,1,0,24:13,0,0,0,3-35,6.4,33,210,6.5,15-26,168,378,0-1,7-13,23,,,,,,
401767673,2025,5,regular,Holy Cross,Patriot,away,21,2,19,0,2,0,140,1,3,3,,,,0,1,34:55,1,0,1,6-66,2.9,35,102,5.7,27-43,243,345,4-6,6-17,20,,,,,,
401767673,2025,5,regular,Fordham,Patriot,home,26,2,3,0,1,1,82,0,4,8,0,0,1,0,1,25:05,0,0,0,8-77,5.1,33,168,12.1,14-21,254,422,1-1,1-10,17,,,,,,
401769866,2025,5,regular,Princeton,Ivy,away,38,3,4,0,1,1,48,0,3,8,0,1,1,2,0,35:48,0,0,0,4-26,3.0,41,121,6.3,22-33,207,328,2-2,6-13,24,,,,,,
401769866,2025,5,regular,Lafayette,Patriot,home,28,3,34,0,2,1,104,0,5,4,,,,0,2,24:12,1,2,3,4-37,4.1,31,126,7.1,27-36,256,382,1-1,8-14,20,,,,,,
401767734,2025,5,regular,Pennsylvania,Ivy,away,30,1,11,0,1,3,171,0,7,6,,,,1,1,23:53,1,1,2,3-35,1.6,18,29,8.3,28-38,316,345,0-0,4-9,19,,,,,,
401767734,2025,5,regular,Lehigh,Patriot,home,44,3,,,,2,58,0,3,14,0,0,1,2,0,36:07,0,0,0,9-101,6.6,45,299,7.7,15-31,240,539,1-2,8-14,27,,,,,,
401757170,2025,5,regular,Buffalo,Mid-American,home,17,1,15,0,1,1,31,0,2,5,,,,0,1,33:50,0,0,0,4-25,4.9,42,204,4.3,17-29,125,329,2-4,4-15,17,4,0,41,1,2,5
401757170,2025,5,regular,UConn,FBS Independents,away,20,1,6,0,1,1,46,0,2,8,,,,0,1,26:10,0,0,0,0-0,5.3,31,165,5.0,19-31,155,320,0-0,5-13,17,6,0,40,0,2,5
401767594,2025,5,regular,Marist,Pioneer,away,28,0,1,0,1,3,,,,4,,,,1,1,26:22,1,1,2,3-15,0.9,23,21,5.8,26-38,219,240,4-7,0-13,13,,,,,,
401767594,2025,5,regular,Butler,Pioneer,home,31,1,,,,3,84,0,4,7,24,0,1,1,1,33:38,0,1,1,6-54,5.8,39,225,5.6,17-27,151,376,1-3,5-15,15,,,,,,
401767073,2025,5,regular,Sacramento State,Big Sky,home,24,1,37,0,2,2,41,0,3,6,,,,0,2,28:18,3,0,3,10-62,5.0,46,230,6.3,12-31,196,426,1-2,8-16,20,,,,,,
401767073,2025,5,regular,Cal Poly,Big Sky,away,32,1,,,,2,29,0,1,6,56,1,3,,,31:42,0,0,0,5-53,4.6,39,178,7.5,17-27,203,381,0-0,7-16,17,,,,,,
401767158,2025,5,regular,Weber State,Big Sky,away,12,0,10,0,1,1,108,0,4,6,,,,1,1,34:27,0,0,0,1-15,3.2,43,138,7.3,16-24,175,313,0-2,7-16,17,,,,,,
401767158,2025,5,regular,UC Davis,Big Sky,home,34,2,,,,2,0,0,1,10,,,,0,1,25:33,0,1,1,3-30,4.7,37,175,10.1,17-29,294,469,1-1,6-12,21,,,,,,
401756903,2025,5,regular,Colorado,Big 12,home,21,2,6,0,1,1,20,0,1,3,,,,,,26:25,1,0,1,6-67,4.6,37,172,7.4,11-16,119,291,0-1,3-9,17,5,0,35,0,5,4
401756903,2025,5,regular,BYU,Big 12,away,24,1,17,0,2,2,23,0,1,6,0,0,1,,,33:35,0,0,0,6-34,6.4,34,217,6.2,19-29,179,396,2-3,3-11,27,4,0,37,3,0,2
401767510,2025,5,regular,South Dakota,MVFC,away,13,1,,,,0,,,,7,,,,0,1,24:53,1,0,1,5-20,3.3,27,88,9.9,13-21,208,296,0-1,2-9,13,,,,,,
401767510,2025,5,regular,North Dakota State,MVFC,home,51,4,42,0,2,2,55,0,3,9,43,1,1,,,35:07,0,0,0,6-45,5.5,50,274,14.4,15-19,273,547,1-1,10-13,24,,,,,,
401767406,2025,5,regular,Norfolk State,MEAC,away,13,2,,,,0,53,0,2,1,0,0,2,1,1,29:48,2,0,2,7-50,4.4,32,140,3.9,22-38,148,288,1-1,6-15,19,,,,,,
401767406,2025,5,regular,Wagner,NEC,home,18,1,17,0,1,2,30,0,1,0,18,0,2,0,2,30:12,2,1,3,4-35,4.1,52,214,8.3,14-22,183,397,0-2,7-14,22,,,,,,
401767343,2025,5,regular,Sacred Heart,FCS Independents,home,35,2,,,,2,46,0,2,9,,,,,,36:40,0,0,0,6-39,3.2,50,158,8.3,28-36,298,456,1-1,10-17,29,,,,,,
401767343,2025,5,regular,Delaware State,MEAC,away,31,3,38,0,1,1,11,0,1,7,,,,,,23:20,0,0,0,10-125,7.4,34,253,11.2,13-19,213,466,0-2,5-11,16,,,,,,
401767412,2025,5,regular,East Texas A&M,Southland,home,42,2,-2,0,1,4,79,0,4,6,,,,2,6,23:03,1,1,2,5-51,2.3,24,54,8.9,26-51,456,510,1-5,5-12,22,,,,,,
401767412,2025,5,regular,North Carolina Central,MEAC,away,50,4,-1,0,1,2,80,0,3,12,35,0,1,1,2,36:57,0,2,2,1-15,3.4,50,169,8.5,21-34,288,457,2-2,10-19,25,,,,,,
401767163,2025,5,regular,Charleston Southern,OVC-Big South,home,31,2,24,0,1,1,48,0,3,7,,,,3,0,26:13,1,0,1,6-35,5.1,29,147,7.1,13-28,198,345,0-1,2-9,18,,,,,,
401767163,2025,5,regular,South Carolina State,MEAC,away,24,3,4,0,2,0,82,0,5,6,0,0,1,0,4,33:47,0,3,3,12-110,5.1,50,255,7.5,18-26,194,449,0-1,7-13,25,,,,,,
401767545,2025,5,regular,Mercyhurst,NEC,away,7,0,,,,1,118,0,7,1,,,,,,23:13,2,0,2,8-55,2.1,20,41,5.7,13-20,113,154,1-1,3-10,9,,,,,,
401767545,2025,5,regular,South Dakota State,MVFC,home,51,3,6,0,1,3,53,0,2,15,51,0,2,0,1,36:47,0,0,0,8-60,3.4,37,126,10.7,24-32,343,469,1-1,9-13,26,,,,,,
401762472,2025,5,regular,Memphis,American Athletic,away,55,5,20,0,1,2,,,,13,,,,1,1,31:12,0,1,1,3-25,6.3,46,291,10.3,13-19,196,487,1-2,6-13,24,6,0,38,0,2,4
401762472,2025,5,regular,Florida Atlantic,American Athletic,home,26,3,,,,0,56,0,4,8,,,,1,4,28:48,0,1,1,10-62,2.6,29,75,6.3,32-51,322,397,3-6,7-19,19,7,0,34,3,2,1
401762473,2025,5,regular,Navy,American Athletic,home,21,3,5,0,1,0,,,,3,,,,,,33:29,1,0,1,10-85,5.9,48,283,13.2,8-13,172,455,1-2,7-12,19,7,0,28,2,6,1
401762473,2025,5,regular,Rice,American Athletic,away,13,0,,,,1,49,0,3,7,7,0,1,,,26:31,0,0,0,5-35,3.1,39,120,5.4,12-21,114,234,4-5,4-15,13,2,0,30,0,2,0
401757274,2025,5,regular,New Mexico,Mountain West,home,38,0,-7,0,2,5,14,0,1,8,0,0,1,0,2,32:05,0,2,2,8-55,3.6,37,133,11.1,24-31,344,477,0-1,7-14,24,10,0,32,9,0,11
401757274,2025,5,regular,New Mexico State,Conference USA,away,20,0,2,0,1,1,,,,8,,,,2,1,27:55,1,0,1,9-94,0.5,30,15,7.6,21-38,289,304,1-3,6-17,16,2,1,26,0,3,1
401767558,2025,5,regular,Mercer,Southern,away,38,2,11,0,1,3,,,,8,24,0,2,1,1,33:15,1,1,2,8-83,5.3,44,234,7.2,18-26,187,421,1-1,8-15,22,,,,,,
401767558,2025,5,regular,East Tennessee State,Southern,home,34,0,-2,0,1,4,42,0,2,10,0,0,1,1,1,26:45,2,1,3,5-55,2.1,33,69,8.5,29-47,398,467,1-1,9-16,33,,,,,,
401767566,2025,5,regular,Furman,Southern,away,31,1,11,0,1,2,42,0,3,7,47,1,2,1,1,34:53,0,0,0,6-65,3.5,30,105,6.6,28-41,272,377,1-2,5-17,17,,,,,,
401767566,2025,5,regular,Samford,Southern,home,13,0,8,0,2,2,65,0,2,1,,,,0,2,25:07,2,1,3,3-21,2.3,30,70,6.8,32-47,319,389,1-3,5-16,23,,,,,,
401762471,2025,5,regular,East Carolina,American Athletic,home,28,2,,,,2,,,,4,,,,1,2,25:58,1,1,2,2-15,3.6,50,180,11.4,15-22,251,431,1-3,7-12,23,7,0,30,1,0,0
401762471,2025,5,regular,Army,American Athletic,away,6,1,0,0,1,0,,,,,2,0,1,1,1,34:02,0,1,1,3-19,4.5,53,241,4.1,6-12,49,290,4-9,2-15,12,6,0,41,1,0,3
401754549,2025,5,regular,San José State,Mountain West,away,29,0,4,0,1,3,15,0,1,11,,,,1,1,30:53,0,1,1,8-54,4.0,13,52,8.2,36-58,473,525,0-1,4-12,27,6,0,32,4,4,4
401754549,2025,5,regular,Stanford,ACC,home,30,2,,,,2,55,0,3,6,,,,1,1,29:07,0,1,1,11-95,1.4,26,37,10.3,29-43,444,481,2-3,3-13,23,3,0,34,0,4,8
401754544,2025,5,regular,Boston College,ACC,home,24,3,,,,0,57,0,3,6,0,0,1,,,24:45,2,0,2,15-109,8.5,21,178,5.3,21-37,197,375,2-2,4-11,20,3,0,38,0,6,5
401754544,2025,5,regular,California,ACC,away,28,2,,,,2,18,0,1,4,24,0,2,,,35:15,1,0,1,11-78,3.4,36,121,7.5,22-34,254,375,1-3,6-12,23,1,0,28,1,1,4
401752851,2025,5,regular,Northwestern,Big Ten,home,17,1,2,0,2,1,23,0,1,5,,,,0,1,34:21,0,0,0,2-20,4.7,42,199,6.4,12-18,115,314,2-2,6-13,21,4,0,33,3,1,2
401752851,2025,5,regular,UCLA,Big Ten,away,14,0,,,,1,46,0,3,6,,,,0,1,25:39,0,0,0,6-60,4.5,29,131,6.4,19-28,180,311,1-2,7-14,18,7,0,31,2,1,3
401752850,2025,5,regular,Illinois,Big Ten,home,34,1,9,0,1,3,,,,10,0,0,1,1,2,27:26,0,2,2,5-42,5.1,34,172,12.3,21-27,331,503,1-1,6-10,25,4,0,43,1,4,2
401752850,2025,5,regular,USC,Big Ten,away,32,2,,,,2,26,0,2,6,,,,2,1,32:34,1,1,2,8-69,3.7,34,126,8.5,30-43,364,490,4-5,8-14,29,2,0,40,1,0,2
401752853,2025,5,regular,Iowa,Big Ten,home,15,1,17,0,1,0,17,0,1,7,38,0,1,0,1,32:42,2,0,2,2-25,3.0,31,92,5.1,24-38,192,284,1-2,6-16,17,6,0,36,2,6,2
401752853,2025,5,regular,Indiana,Big Ten,away,20,0,,,,2,,,,8,1,0,2,0,2,27:18,1,0,1,4-30,4.4,35,153,10.1,13-23,233,386,0-3,6-15,18,6,0,40,1,4,2
401752849,2025,5,regular,Rutgers,Big Ten,away,28,2,5,0,1,2,,,,4,,,,0,1,31:05,1,0,1,5-41,3.5,41,144,7.3,21-34,249,393,0-0,7-14,29,5,0,33,2,4,1
401752849,2025,5,regular,Minnesota,Big Ten,home,31,1,13,0,1,3,84,0,4,7,28,0,1,0,2,28:55,0,0,0,3-30,2.2,17,38,7.9,31-41,324,362,0-1,5-11,20,11,0,36,7,2,5
401752852,2025,5,regular,Washington,Big Ten,home,6,0,,,,0,71,0,3,6,,,,1,0,28:05,0,0,0,6-49,2.0,30,61,7.5,18-23,173,234,1-3,1-11,15,1,0,41,1,1,0
401752852,2025,5,regular,Ohio State,Big Ten,away,24,1,32,0,1,2,,,,6,,,,0,1,31:55,0,1,1,5-60,4.4,34,149,7.4,22-28,208,357,1-2,6-10,23,9,0,40,6,3,0
401752854,2025,5,regular,Oregon,Big Ten,away,30,1,7,0,1,3,,,,6,0,0,1,0,1,33:52,0,0,0,4-34,4.5,39,176,6.4,29-39,248,424,5-7,6-18,20,5,0,32,2,2,3
401752854,2025,5,regular,Penn State,Big Ten,home,24,1,-1,0,1,2,,,,6,,,,,,26:08,1,0,1,2-10,4.0,35,139,5.5,14-25,137,276,3-3,6-15,15,1,0,40,0,2,3
401762825,2025,5,regular,Ohio,Mid-American,home,35,2,13,0,1,2,31,0,2,5,108,1,3,1,2,29:29,1,2,3,4-35,6.6,36,238,8.3,17-25,208,446,1-2,4-10,24,9,1,43,5,4,3
401762825,2025,5,regular,Bowling Green,Mid-American,away,20,1,8,0,2,1,129,0,4,8,0,0,1,2,1,30:31,3,1,4,5-50,5.0,36,180,5.9,19-29,170,350,0-1,5-13,21,2,0,30,2,1,3
401762827,2025,5,regular,Lindenwood,OVC-Big South,away,0,0,,,,0,,,,,,,,,,23:07,2,0,2,4-30,2.1,28,60,3.5,9-25,87,147,0-0,1-13,9,2,0,40,0,1,3
401762827,2025,5,regular,Miami (OH),Mid-American,home,38,2,49,1,5,2,15,0,1,8,40,0,2,,,36:53,0,0,0,6-50,5.7,47,268,9.9,13-21,208,476,2-3,4-13,23,6,1,23,3,5,4
401762824,2025,5,regular,Toledo,Mid-American,home,45,3,47,0,4,3,55,0,2,9,,,,1,0,31:07,0,0,0,7-82,6.8,37,252,12.2,20-24,293,545,0-0,3-8,28,9,0,32,2,4,2
401762824,2025,5,regular,Akron,Mid-American,away,3,0,,,,0,89,0,4,3,,,,0,1,28:53,0,1,1,3-16,2.0,34,69,3.2,14-25,79,148,2-3,2-15,11,4,0,31,1,2,1
401762826,2025,5,regular,Eastern Michigan,Mid-American,away,13,1,11,0,1,0,90,0,4,7,,,,0,1,23:36,1,0,1,5-52,4.2,29,123,6.3,17-28,175,298,0-0,7-14,19,5,0,31,0,1,1
401762826,2025,5,regular,Central Michigan,Mid-American,home,24,1,11,0,2,2,18,0,1,6,0,0,1,,,35:46,0,0,0,4-45,6.5,48,311,7.8,15-18,140,451,3-3,4-13,22,3,0,31,2,1,3
401762828,2025,5,regular,Rhode Island,Coastal Athletic,away,14,1,,,,1,21,0,1,2,0,0,1,1,3,20:35,1,3,4,3-25,-0.2,23,-5,9.1,19-28,256,251,0-1,2-7,16,6,0,45,1,2,0
401762828,2025,5,regular,Western Michigan,Mid-American,home,47,4,30,0,2,1,15,0,1,17,45,0,1,3,1,39:25,1,1,2,3-30,4.1,53,216,6.5,17-24,156,372,2-3,8-16,25,9,0,26,7,3,3
401752724,2025,5,regular,Texas A&M,SEC,home,16,1,30,0,3,0,18,0,1,10,,,,0,2,34:06,1,0,1,13-119,4.4,47,207,9.4,15-22,207,414,0-0,3-14,21,6,0,35,5,4,3
401752724,2025,5,regular,Auburn,SEC,away,10,1,6,0,1,0,,,,4,73,0,1,,,25:54,0,0,0,10-69,2.2,24,52,3.8,18-33,125,177,0-2,0-13,9,6,0,37,4,1,0
401752717,2025,5,regular,Notre Dame,FBS Independents,away,56,4,3,0,1,4,,,,8,0,0,1,1,0,32:47,0,0,0,5-42,5.4,39,212,13.5,24-32,431,643,2-3,6-10,32,3,0,36,3,3,5
401752717,2025,5,regular,Arkansas,SEC,home,13,1,,,,0,,,,7,,,,0,1,27:13,1,1,2,6-60,5.5,29,160,6.5,17-32,207,367,1-3,7-15,15,4,0,29,1,2,4
401752718,2025,5,regular,Alabama,SEC,away,24,1,,,,2,,,,6,,,,1,0,35:36,0,0,0,4-16,3.1,38,117,7.2,25-39,280,397,0-1,13-19,25,6,0,35,1,0,3
