gameId,season,week,seasonType,team,conference,homeAway,points,fumblesRecovered,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns
400787313,2015,4,regular,Louisiana,Sun Belt,home,14,0,1,0,0,1,1,90,0,5,2,12,0,1,26:30,2,2,4,11-126,4.0,28,112,4.7,19-37,173,285,1-2,5-12,18
400787313,2015,4,regular,Akron,Mid-American,away,35,2,3,,,,2,23,0,1,5,17,0,2,33:30,1,0,1,11-92,5.2,42,220,8.2,13-29,238,458,0-1,9-18,22
400787314,2015,4,regular,Arkansas State,Sun Belt,away,7,0,0,13,0,3,0,216,1,8,1,2,0,1,21:23,3,2,5,8-90,-0.6,24,-14,6.4,18-35,223,209,1-3,2-13,11
400787314,2015,4,regular,Toledo,Mid-American,home,37,2,3,0,0,1,0,26,0,1,13,41,1,3,38:37,1,0,1,8-80,3.7,46,169,5.9,25-52,308,477,0-1,10-20,29
400757036,2015,4,regular,Arizona,Pac-12,home,30,0,2,,,,2,,,,6,,,,28:05,1,2,3,5-40,6.0,59,353,4.1,10-28,115,468,1-2,8-16,32
400757036,2015,4,regular,UCLA,Pac-12,away,56,2,6,36,0,3,2,83,0,3,8,13,0,1,31:55,0,0,0,9-76,4.5,47,213,10.1,19-28,284,497,0-0,11-15,23
400757038,2015,4,regular,Nicholls,Southland,away,0,1,0,,,,0,47,0,5,,,,,24:11,2,1,3,4-45,3.7,34,126,1.8,6-22,40,166,0-0,4-16,8
400757038,2015,4,regular,Colorado,Pac-12,home,48,1,5,33,0,3,1,27,0,1,12,0,0,2,35:49,0,1,1,4-30,5.8,62,358,9.0,18-31,278,636,2-3,9-18,33
400763517,2015,4,regular,Illinois,Big Ten,home,27,1,1,41,1,7,1,75,0,4,9,,,,29:18,0,0,0,6-55,3.6,39,140,4.9,29-49,238,378,1-2,8-19,25
400763517,2015,4,regular,Middle Tennessee,Conference USA,away,25,0,0,23,0,2,3,67,0,3,5,,,,30:42,0,1,1,7-59,1.0,37,38,7.7,29-43,330,368,3-3,5-18,19
400763607,2015,4,regular,Charlotte,Conference USA,home,7,3,0,7,0,1,0,32,0,2,1,28,1,2,27:59,6,1,7,5-50,2.3,49,111,2.6,11-34,89,200,0-3,5-17,16
400763607,2015,4,regular,Florida Atlantic,Conference USA,away,17,1,1,0,0,2,0,22,0,1,5,139,1,6,32:01,2,3,5,6-44,0.6,48,28,5.8,14-25,144,172,0-2,3-17,13
400763609,2015,4,regular,Louisiana Tech,Conference USA,home,27,0,2,13,0,1,1,32,0,3,9,,,,33:16,0,0,0,7-45,5.9,42,246,7.1,18-32,226,472,0-0,5-13,29
400763609,2015,4,regular,Florida International,Conference USA,away,17,0,0,8,0,1,2,82,0,3,5,,,,26:44,0,0,0,7-55,2.0,23,45,6.0,29-44,263,308,0-1,7-16,18
400763518,2015,4,regular,Iowa,Big Ten,home,62,1,5,71,0,2,2,109,0,4,8,122,2,2,31:45,0,2,2,4-24,4.9,43,210,12.6,19-22,278,488,0-0,6-9,23
400763518,2015,4,regular,North Texas,Conference USA,away,16,2,0,,,,1,46,0,3,10,,,,28:15,2,1,3,8-62,4.1,45,183,4.0,17-43,173,356,2-3,7-21,22
400763612,2015,4,regular,Colorado State,Mountain West,away,33,0,1,0,0,2,3,138,0,6,7,19,0,1,36:12,0,0,0,9-71,3.7,46,171,8.9,16-30,267,438,0-0,10-18,25
400763612,2015,4,regular,UTSA,Conference USA,home,31,0,3,20,0,1,1,118,0,6,7,,,,23:48,1,0,1,8-47,8.2,34,279,8.5,9-18,153,432,0-0,4-9,18
400603841,2015,4,regular,UL Monroe,Sun Belt,away,0,0,0,1,0,1,0,68,0,3,,12,0,1,32:32,2,0,2,10-90,0.3,31,9,1.9,20-43,83,92,1-4,3-20,10
400603841,2015,4,regular,Alabama,SEC,home,34,0,1,43,0,5,3,13,0,1,10,28,0,2,27:28,1,0,1,7-72,3.9,35,137,5.2,18-32,166,303,1-3,2-13,17
400603842,2015,4,regular,Texas A&M,SEC,away,28,1,1,,,,2,77,0,4,8,7,0,1,20:32,0,0,0,7-52,3.3,20,65,12.8,21-28,358,423,1-1,2-9,17
400603842,2015,4,regular,Arkansas,SEC,home,21,0,2,45,0,1,1,43,0,2,3,,,,39:28,1,1,2,11-93,5.5,42,232,9.0,20-25,225,457,0-2,5-10,25
400763524,2015,4,regular,Ohio State,Big Ten,home,38,0,2,8,0,2,2,25,0,1,8,20,1,1,22:46,2,0,2,12-86,6.6,34,223,8.0,20-36,288,511,0-0,8-13,25
400763524,2015,4,regular,Western Michigan,Mid-American,away,12,0,0,,,,2,55,0,3,0,4,0,2,37:14,1,0,1,8-74,4.1,41,169,5.1,18-33,169,338,1-1,7-17,20
400763523,2015,4,regular,Northwestern,Big Ten,home,24,1,0,,,,3,60,0,3,6,,,,33:25,1,2,3,8-57,5.1,57,290,8.3,18-31,256,546,0-1,13-22,23
400763523,2015,4,regular,Ball State,Mid-American,away,19,2,0,,,,2,46,0,2,7,0,0,1,26:35,0,1,1,2-10,5.3,34,181,5.1,14-35,178,359,0-0,5-16,18
400760493,2015,4,regular,Army,FBS Independents,away,58,1,7,9,0,2,1,47,0,3,6,21,0,1,41:21,1,2,3,6-70,7.8,71,556,10.9,5-9,98,654,2-2,10-14,29
400760493,2015,4,regular,Eastern Michigan,Mid-American,home,36,2,3,,,,2,74,0,3,6,0,0,1,18:39,1,1,2,10-77,7.7,25,193,7.2,27-39,280,473,2-3,3-10,24
400763520,2015,4,regular,Michigan State,Big Ten,home,30,1,3,,,,1,,,,6,,,,28:15,0,0,0,8-78,5.0,36,181,7.5,11-19,143,324,0-0,4-8,18
400763520,2015,4,regular,Central Michigan,Mid-American,away,10,0,0,-2,0,1,1,54,0,4,4,,,,31:45,0,1,1,9-70,2.1,26,55,7.3,26-39,285,340,1-3,7-15,17
400756932,2015,4,regular,Boston College,ACC,home,17,1,1,29,0,3,1,25,0,2,5,0,0,1,37:51,1,0,1,5-55,3.7,63,234,6.6,5-14,92,326,0-0,7-19,18
400756932,2015,4,regular,Northern Illinois,Mid-American,away,14,0,1,7,0,1,0,127,1,4,2,79,0,1,22:09,1,1,2,7-45,2.3,31,72,3.2,11-25,81,153,0-1,3-14,10
400756935,2015,4,regular,North Carolina,ACC,home,41,0,1,17,0,3,4,29,0,1,11,3,0,1,25:42,0,1,1,2-20,5.5,35,191,11.4,23-33,377,568,0-0,10-13,29
400756935,2015,4,regular,Delaware,CAA,away,14,1,2,,,,0,122,0,6,2,,,,34:18,1,0,1,5-60,5.7,49,279,2.4,4-10,24,303,2-3,2-11,15
400768337,2015,4,regular,SMU,American Athletic,home,45,0,5,9,0,2,1,148,0,6,9,27,0,3,32:17,0,2,2,5-41,5.3,44,232,8.7,18-30,262,494,1-1,5-15,24
400768337,2015,4,regular,James Madison,CAA,away,48,2,3,23,0,3,3,,,,12,,,,28:11,3,0,3,12-121,8.5,52,440,8.8,20-33,289,729,0-1,5-13,34
400763522,2015,4,regular,Nebraska,Big Ten,home,36,1,1,17,0,1,2,31,0,3,18,,,,34:01,1,1,2,12-98,6.2,39,242,10.5,23-35,368,610,1-1,4-13,24
400763522,2015,4,regular,Southern Miss,Conference USA,away,28,1,2,,,,2,81,0,4,4,30,0,1,25:59,0,1,1,9-80,0.5,23,11,10.6,26-42,447,458,1-3,4-14,18
400787245,2015,4,regular,Nevada,Mountain West,away,24,1,3,23,0,2,0,57,0,2,6,0,0,2,26:58,0,0,0,9-95,7.4,39,289,4.3,12-21,90,379,0-0,4-12,15
400787245,2015,4,regular,Buffalo,Mid-American,home,21,0,0,0,0,1,2,18,0,1,7,,,,33:02,2,1,3,9-90,4.3,35,149,7.3,28-46,338,487,1-2,7-16,23
400763526,2015,4,regular,Purdue,Big Ten,home,28,1,2,,,,2,20,0,1,4,0,0,1,32:29,1,0,1,9-92,2.0,38,77,8.7,30-40,349,426,3-3,9-17,25
400763526,2015,4,regular,Bowling Green,Mid-American,away,35,0,4,,,,1,75,0,4,5,0,0,1,27:31,1,1,2,10-98,4.2,33,137,6.8,43-59,402,539,1-3,11-16,39
400763525,2015,4,regular,San Diego State,Mountain West,away,21,1,1,-5,0,2,1,137,1,2,3,,,,25:26,0,3,3,4-32,3.1,33,101,4.7,10-30,141,242,0-1,5-17,13
400763525,2015,4,regular,Penn State,Big Ten,home,37,3,0,17,0,4,3,98,0,4,13,,,,34:34,0,1,1,5-37,2.1,34,72,9.1,22-36,328,400,0-0,4-15,19
400756938,2015,4,regular,Wake Forest,ACC,home,24,0,2,5,0,4,1,18,0,1,6,,,,28:14,1,0,1,7-48,3.1,32,99,5.5,20-48,264,363,2-4,4-18,25
400756938,2015,4,regular,Indiana,Big Ten,away,31,0,1,,,,2,33,0,2,7,20,1,1,31:46,0,0,0,11-119,4.1,52,211,6.0,19-34,205,416,1-1,7-17,26
400756934,2015,4,regular,Louisville,ACC,home,45,1,4,45,0,4,2,12,0,1,9,5,0,3,34:05,2,0,2,9-89,6.3,46,288,9.8,18-28,274,562,1-3,7-14,25
400756934,2015,4,regular,Samford,Southern,away,3,0,0,-1,0,1,0,67,0,3,3,23,0,2,25:55,3,1,4,3-15,2.6,27,71,4.3,17-30,130,201,0-1,3-11,12
400763527,2015,4,regular,Hawai'i,Mountain West,away,0,0,0,1,0,1,0,58,0,5,0,,,,20:13,0,0,0,11-100,0.8,18,15,7.1,16-34,240,255,0-1,4-13,12
400763527,2015,4,regular,Wisconsin,Big Ten,home,28,0,3,12,0,3,1,17,0,1,4,,,,39:47,0,0,0,6-52,6.0,54,326,7.4,15-25,186,512,0-0,4-10,31
400763610,2015,4,regular,App State,Sun Belt,away,49,2,2,22,0,4,4,11,0,1,7,0,0,2,35:33,0,1,1,7-68,5.4,56,303,11.6,12-17,198,501,1-2,8-14,24
400763610,2015,4,regular,Old Dominion,Conference USA,home,0,1,0,14,0,2,0,98,0,5,0,,,,24:27,2,2,4,7-59,2.0,21,42,4.8,16-28,133,175,0-1,4-13,8
400764871,2015,4,regular,Navy,American Athletic,away,28,1,3,-5,0,1,1,47,0,2,4,,,,32:44,0,0,0,3-37,5.0,61,303,8.0,3-5,40,343,0-1,8-12,21
400764871,2015,4,regular,UConn,American Athletic,home,18,0,0,,,,2,61,0,4,4,,,,27:16,0,1,1,3-22,3.4,31,106,6.8,19-32,219,325,1-5,4-12,20
400756936,2015,4,regular,NC State,ACC,away,63,1,7,68,0,4,2,97,0,4,9,31,0,2,35:12,0,0,0,4-44,8.0,41,330,9.5,21-27,256,586,0-0,7-11,26
400756936,2015,4,regular,South Alabama,Sun Belt,home,13,0,0,10,0,3,1,30,0,2,7,,,,24:48,2,1,3,2-25,1.7,26,45,6.1,16-35,213,258,0-0,3-15,14
400764872,2015,4,regular,Houston,American Athletic,home,59,2,3,1,0,1,4,,,,11,40,1,2,30:29,0,0,0,10-69,6.8,54,366,13.5,18-24,323,689,0-2,7-12,29
400764872,2015,4,regular,Texas State,Sun Belt,away,14,0,2,,,,0,117,0,6,2,,,,29:31,2,2,4,5-38,3.1,32,99,6.0,31-50,302,401,1-2,7-19,21
400764870,2015,4,regular,Memphis,American Athletic,home,53,0,4,,,,2,161,0,8,9,63,1,3,26:17,0,1,1,9-100,4.3,37,158,11.4,24-36,412,570,1-2,3-11,22
400764870,2015,4,regular,Cincinnati,American Athletic,away,46,1,1,14,0,2,4,35,0,2,16,,,,33:43,3,0,3,11-101,3.7,36,132,9.7,38-64,620,752,0-0,7-18,38
400756937,2015,4,regular,Virginia Tech,ACC,away,28,1,3,0,0,2,1,17,0,1,4,-2,0,1,33:10,1,0,1,11-89,3.8,42,158,8.0,20-35,281,439,2-3,6-16,21
400756937,2015,4,regular,East Carolina,American Athletic,home,35,0,3,,,,2,79,0,4,5,9,0,1,26:50,1,1,2,7-77,4.2,43,182,11.4,14-20,228,410,1-1,6-12,19
400756933,2015,4,regular,Duke,ACC,home,34,1,3,75,0,3,1,107,1,2,2,3,0,1,24:25,2,1,3,4-35,4.6,36,165,4.6,17-25,114,279,1-1,6-16,11
400756933,2015,4,regular,Georgia Tech,ACC,away,20,1,1,6,0,2,1,93,0,5,8,8,0,2,35:35,1,1,2,1-5,2.9,60,173,6.5,6-22,143,316,1-5,5-19,16
400756931,2015,4,regular,Boise State,Mountain West,away,56,1,1,0,0,1,3,29,0,2,18,66,2,4,28:05,0,0,0,4-25,2.9,31,89,9.4,25-38,358,447,1-2,3-14,19
400756931,2015,4,regular,Virginia,ACC,home,14,0,0,21,0,2,2,231,0,9,2,,,,31:55,4,1,5,9-80,1.2,33,40,7.1,16-33,233,273,0-1,7-17,10
400787246,2015,4,regular,New Mexico,Mountain West,away,38,0,4,,,,1,45,0,2,8,8,0,2,29:51,0,0,0,6-69,6.4,47,302,13.4,5-8,107,409,1-1,5-12,15
400787246,2015,4,regular,Wyoming,Mountain West,home,28,0,0,9,0,1,4,,,,4,,,,30:09,2,0,2,10-98,1.4,30,42,8.7,30-42,366,408,1-2,7-14,26
400787244,2015,4,regular,San José State,Mountain West,home,49,0,3,,,,3,,,,7,27,1,1,37:56,0,1,1,4-30,5.0,58,291,11.0,20-23,252,543,0-2,7-10,33
400787244,2015,4,regular,Fresno State,Mountain West,away,23,1,1,,,,2,209,0,8,5,,,,22:04,1,0,1,3-30,3.0,29,88,4.8,19-33,159,247,0-4,5-13,13
400787247,2015,4,regular,Idaho State,Big Sky,away,8,0,0,,,,1,57,0,2,0,,,,27:37,4,2,6,3-15,3.0,30,91,4.4,20-46,201,292,1-2,1-17,20
400787247,2015,4,regular,UNLV,Mountain West,home,80,2,6,15,0,1,4,77,0,2,14,80,1,4,32:23,0,0,0,10-95,9.6,54,517,7.3,10-15,109,626,0-2,4-10,25
400763620,2015,5,regular,Florida International,Conference USA,away,14,2,1,7,0,1,1,72,0,3,2,,,,28:36,0,0,0,10-111,2.5,29,73,3.4,22-34,115,188,1-2,5-16,13
400763620,2015,5,regular,Massachusetts,Mid-American,home,24,0,0,0,0,1,3,34,0,3,6,,,,31:24,0,2,2,10-72,3.4,39,132,8.4,32-43,363,495,1-3,6-14,29
400787252,2015,5,regular,New Mexico,Mountain West,home,38,1,4,0,0,1,0,78,0,4,4,15,0,2,34:10,1,1,2,4-27,6.6,61,401,2.6,5-17,45,446,2-2,6-17,21
400787252,2015,5,regular,New Mexico State,Sun Belt,away,29,1,3,7,0,1,0,18,0,1,11,0,0,1,25:50,2,1,3,7-39,7.9,39,308,3.9,12-28,108,416,1-4,4-16,14
400787444,2015,5,regular,Arkansas State,Sun Belt,home,49,0,6,32,0,4,1,5,0,1,7,2,0,3,31:46,1,1,2,15-157,6.3,53,333,7.5,16-25,188,521,0-0,7-11,29
400787444,2015,5,regular,Idaho,Sun Belt,away,35,1,4,,,,0,66,0,7,5,20,1,1,28:14,3,0,3,11-93,5.9,29,172,4.0,24-42,166,338,0-1,6-15,19
400603879,2015,5,regular,Alabama,SEC,away,38,1,2,69,1,6,1,61,0,3,8,79,1,3,34:03,0,2,2,7-39,4.0,47,189,11.9,11-16,190,379,0-2,1-12,14
400603879,2015,5,regular,Georgia,SEC,home,10,2,1,3,0,2,0,71,0,4,4,,,,25:57,3,1,4,8-82,5.1,38,193,3.4,11-31,106,299,0-0,3-17,12
400603878,2015,5,regular,Ole Miss,SEC,away,10,0,0,-7,0,2,1,66,0,4,4,,,,28:10,1,3,4,5-30,2.1,33,69,6.5,26-40,259,328,1-2,5-14,23
400603878,2015,5,regular,Florida,SEC,home,38,3,1,7,0,2,4,41,0,2,8,36,0,1,31:50,0,0,0,6-51,2.5,34,84,9.3,24-29,271,355,0-0,8-16,18
400603884,2015,5,regular,Arkansas,SEC,away,24,1,2,12,0,1,1,39,0,2,6,,,,35:18,0,0,0,3-20,5.5,50,275,9.1,11-24,219,494,1-2,6-15,23
400603884,2015,5,regular,Tennessee,SEC,home,20,0,1,35,0,3,0,141,1,3,8,,,,24:42,0,1,1,4-39,4.0,33,133,6.3,20-37,232,365,1-2,7-16,19
400603883,2015,5,regular,Missouri,SEC,home,24,0,1,10,0,1,2,,,,6,23,0,3,31:56,0,0,0,3-29,3.9,42,163,4.9,21-28,136,299,1-1,9-16,18
400603883,2015,5,regular,South Carolina,SEC,away,10,0,0,,,,1,21,0,1,4,,,,28:04,3,0,3,4-35,3.3,34,112,6.2,17-30,186,298,2-2,5-14,17
400603880,2015,5,regular,Eastern Kentucky,OVC,away,27,1,2,14,0,3,2,127,0,5,3,22,0,2,31:15,0,1,1,8-77,3.5,51,180,5.7,19-32,183,363,1-3,8-18,20
400603880,2015,5,regular,Kentucky,SEC,home,34,1,2,19,0,1,3,22,0,1,4,,,,28:45,2,1,3,6-46,1.5,36,55,7.8,29-42,329,384,2-2,7-16,24
400603882,2015,5,regular,Middle Tennessee,Conference USA,home,13,1,0,5,0,2,1,25,0,1,7,25,0,2,28:45,0,2,2,5-30,1.5,23,34,5.6,32-51,286,320,0-2,8-19,18
400603882,2015,5,regular,Vanderbilt,SEC,away,17,2,2,12,0,1,0,50,0,3,5,,,,31:15,2,1,3,6-40,5.8,41,237,5.7,18-31,177,414,1-1,7-17,18
400763429,2015,5,regular,Kansas State,Big 12,away,34,1,3,0,0,2,2,95,0,5,4,0,0,1,34:33,1,0,1,9-54,3.4,42,144,8.3,13-25,207,351,1-1,4-11,22
400763429,2015,5,regular,Oklahoma State,Big 12,home,36,0,1,12,0,2,4,88,0,4,6,0,0,1,25:27,1,1,2,8-95,1.8,27,49,7.9,35-56,441,490,1-1,9-15,26
400763431,2015,5,regular,Texas Tech,Big 12,away,35,0,1,-6,0,3,4,72,0,7,5,0,0,1,29:13,2,2,4,17-142,4.4,24,106,8.2,40-65,530,636,2-5,8-18,27
400763431,2015,5,regular,Baylor,Big 12,home,63,2,5,-5,0,2,4,62,0,3,9,46,0,2,30:47,1,0,1,8-72,7.1,52,368,13.0,16-24,312,680,0-1,11-16,26
400763427,2015,5,regular,Kansas,Big 12,away,13,0,0,0,0,1,1,97,0,7,1,96,1,2,28:03,0,1,1,5-37,1.2,33,38,6.8,23-37,250,288,0-2,7-18,15
400763427,2015,5,regular,Iowa State,Big 12,home,38,1,3,8,0,1,2,26,0,1,8,,,,31:57,2,0,2,2-10,6.6,37,243,7.3,27-37,269,512,0-0,5-14,24
400763430,2015,5,regular,Texas,Big 12,away,7,0,0,0,0,1,1,64,0,4,1,,,,29:26,0,1,1,4-40,3.7,51,191,4.4,13-28,122,313,1-3,6-19,20
400763430,2015,5,regular,TCU,Big 12,home,50,1,0,4,0,2,6,26,0,1,12,,,,30:34,0,0,0,8-84,5.4,42,228,9.9,22-38,376,604,0-0,5-13,31
400763428,2015,5,regular,Oklahoma,Big 12,home,44,2,1,36,0,2,3,24,0,2,14,94,0,3,26:49,1,1,2,12-134,3.2,33,107,12.8,14-25,320,427,0-1,2-12,16
400763428,2015,5,regular,West Virginia,Big 12,away,24,1,2,6,0,3,1,84,0,4,6,7,0,1,33:11,3,2,5,11-111,3.7,53,196,5.4,17-32,173,369,2-2,8-20,26
400763619,2015,5,regular,UTSA,Conference USA,away,25,1,1,40,0,3,0,56,0,2,5,98,2,4,34:16,0,1,1,6-58,2.9,48,137,6.2,19-32,198,335,0-1,5-18,22
400763619,2015,5,regular,UTEP,Conference USA,home,6,1,0,26,0,3,1,29,0,2,0,,,,25:44,4,1,5,2-26,2.7,22,59,4.3,23-50,216,275,1-3,4-17,14
400763617,2015,5,regular,Western Kentucky,Conference USA,away,49,3,3,12,0,1,4,41,0,2,7,0,0,2,32:03,0,0,0,3-20,2.5,32,80,10.9,29-39,424,504,0-0,5-11,24
400763617,2015,5,regular,Rice,Conference USA,home,10,0,1,13,0,4,0,115,0,7,4,,,,27:57,2,3,5,8-70,2.5,34,85,7.9,16-30,237,322,1-1,4-15,15
400757043,2015,5,regular,Colorado,Pac-12,home,24,0,2,1,0,1,1,24,0,1,6,0,0,1,30:05,1,2,3,6-41,2.1,36,77,5.5,25-42,231,308,1-2,7-17,18
400757043,2015,5,regular,Oregon,Pac-12,away,41,2,3,6,0,1,2,124,0,4,11,0,0,1,29:55,1,0,1,4-45,6.0,60,361,8.4,13-21,176,537,0-1,7-16,27
400757041,2015,5,regular,Arizona,Pac-12,away,17,0,1,,,,1,130,0,7,5,,,,22:41,0,0,0,7-55,3.5,34,118,5.9,17-33,196,314,1-2,8-17,16
400757041,2015,5,regular,Stanford,Pac-12,home,55,0,4,-6,0,5,3,108,0,3,13,,,,37:19,0,0,0,3-20,6.8,46,314,11.1,21-23,256,570,1-1,7-11,30
400757044,2015,5,regular,Washington State,Pac-12,away,28,1,2,,,,2,69,0,3,4,9,0,1,30:03,1,3,4,2-13,0.6,25,14,7.9,35-49,389,403,1-2,9-15,20
400757044,2015,5,regular,California,Pac-12,home,34,3,0,16,0,1,4,87,0,4,2,0,0,1,29:57,1,1,2,4-15,2.6,30,79,8.7,33-45,390,469,0-3,8-14,25
400764874,2015,5,regular,UConn,American Athletic,away,13,1,0,,,,1,44,0,3,7,26,0,2,24:48,2,0,2,5-43,2.3,27,62,6.0,14-28,168,230,1-2,3-14,14
400764874,2015,5,regular,BYU,FBS Independents,home,30,0,1,15,0,5,2,51,0,3,12,14,0,2,35:12,2,1,3,7-70,4.2,41,174,6.8,35-54,365,539,0-1,9-16,31
400603877,2015,5,regular,San José State,Mountain West,away,21,0,2,,,,1,59,0,2,3,,,,33:57,2,2,4,2-15,4.8,38,182,6.8,21-33,224,406,1-3,6-12,22
400603877,2015,5,regular,Auburn,SEC,home,35,2,5,,,,0,142,0,3,5,11,0,2,26:03,0,0,0,1-15,4.9,48,234,10.8,6-10,108,342,1-1,6-11,15
400603881,2015,5,regular,Eastern Michigan,Mid-American,away,22,1,2,,,,1,149,0,7,2,13,0,1,31:31,3,0,3,7-70,2.8,33,94,6.7,17-24,161,255,0-0,5-11,16
400603881,2015,5,regular,LSU,SEC,home,44,0,4,2,0,1,0,48,0,2,14,26,1,3,28:29,0,1,1,7-51,7.8,50,391,5.7,4-14,80,471,0-0,1-6,28
400787319,2015,5,regular,Kent State,Mid-American,home,20,0,1,10,0,4,1,23,0,1,8,47,0,4,27:14,0,1,1,7-57,4.5,41,184,6.5,12-21,136,320,1-2,2-14,13
400787319,2015,5,regular,Miami (OH),Mid-American,away,14,1,1,,,,1,104,0,5,2,,,,32:46,4,0,4,10-67,2.5,36,91,5.8,21-51,295,386,3-4,5-20,23
400787316,2015,5,regular,Akron,Mid-American,home,12,0,0,,,,0,36,0,2,12,0,0,1,32:04,1,0,1,10-79,2.5,35,88,6.1,18-38,231,319,2-3,5-17,21
400787316,2015,5,regular,Ohio,Mid-American,away,14,0,1,2,0,1,1,77,0,4,2,16,0,1,27:56,1,0,1,8-71,1.5,32,48,6.2,18-29,179,227,0-0,7-15,17
400787317,2015,5,regular,Ball State,Mid-American,home,10,0,0,0,0,1,1,86,0,5,4,0,0,2,27:31,0,1,1,3-35,0.9,30,26,6.4,23-37,236,262,1-2,6-17,19
400787317,2015,5,regular,Toledo,Mid-American,away,24,1,1,37,0,3,2,,,,6,,,,32:29,2,0,2,14-135,5.8,48,280,7.5,16-22,164,444,0-1,6-13,21
400757042,2015,5,regular,Arizona State,Pac-12,away,38,0,2,,,,2,129,0,4,10,0,0,1,37:47,1,0,1,4-39,4.2,46,192,6.2,27-44,273,465,1-1,10-23,25
400757042,2015,5,regular,UCLA,Pac-12,home,23,0,1,-3,0,1,2,57,0,2,5,0,0,1,22:13,1,0,1,6-49,2.2,28,62,7.0,22-40,280,342,0-1,3-14,17
400763618,2015,5,regular,Southern Miss,Conference USA,home,49,0,3,14,0,1,4,42,0,2,7,0,0,1,30:09,0,0,0,8-87,7.5,33,248,9.0,27-36,325,573,0-0,6-11,24
400763618,2015,5,regular,North Texas,Conference USA,away,14,0,1,3,0,1,1,77,0,5,2,,,,29:51,1,0,1,5-40,3.8,49,185,6.3,14-32,201,386,2-4,5-18,26
400763615,2015,5,regular,Louisiana,Sun Belt,away,14,1,1,-9,0,1,1,63,0,4,2,,,,27:01,2,1,3,8-91,5.5,27,149,4.9,19-37,182,331,0-1,5-13,18
400763615,2015,5,regular,Louisiana Tech,Conference USA,home,43,1,2,20,0,2,2,58,0,3,11,50,1,2,32:59,0,1,1,8-76,3.9,35,138,8.8,20-33,290,428,0-0,6-13,27
400763614,2015,5,regular,Temple,American Athletic,away,37,0,2,33,1,2,2,38,0,2,7,74,0,1,34:26,0,1,1,2-25,4.6,45,206,5.0,11-23,116,322,1-1,8-17,18
400763614,2015,5,regular,Charlotte,Conference USA,home,3,1,0,,,,0,106,0,6,3,,,,25:34,1,0,1,4-47,5.1,44,223,4.9,13-27,131,354,1-3,4-17,16
400603885,2015,5,regular,Texas A&M,SEC,home,30,2,1,41,0,3,2,18,0,1,12,,,,33:48,0,0,0,5-53,4.3,45,194,7.9,25-41,322,516,1-2,10-20,23
400603885,2015,5,regular,Mississippi State,SEC,away,17,0,2,7,0,1,0,39,0,3,5,,,,26:12,0,2,2,3-30,5.8,34,196,6.2,20-34,210,406,0-2,5-14,20
400787315,2015,5,regular,Northern Illinois,Mid-American,away,19,0,2,39,0,3,0,99,0,3,7,18,0,1,30:59,1,3,4,8-69,3.6,59,211,3.5,12-30,105,316,4-7,6-20,17
400787315,2015,5,regular,Central Michigan,Mid-American,home,29,3,1,,,,2,53,0,3,11,,,,29:01,1,0,1,1-5,2.4,34,83,5.7,16-32,182,265,0-1,6-17,14
400787446,2015,5,regular,Georgia State,Sun Belt,home,33,1,1,,,,3,51,0,2,9,,,,16:27,1,0,1,5-46,0.8,14,11,13.6,18-29,394,405,0-0,4-9,14
400787446,2015,5,regular,Liberty,Big South,away,41,0,5,,,,0,76,0,2,11,0,0,1,43:33,0,1,1,4-45,5.3,50,263,7.5,25-32,239,502,4-4,9-17,24
400763616,2015,5,regular,Old Dominion,Conference USA,away,7,2,1,-27,0,2,0,24,0,2,1,,,,27:57,2,2,4,3-10,4.3,43,184,2.7,13-37,101,285,1-4,6-18,16
400763616,2015,5,regular,Marshall,Conference USA,home,27,2,1,0,0,1,2,18,0,2,9,0,0,2,32:03,0,2,2,7-77,2.8,40,112,6.1,21-35,212,324,1-1,8-19,17
400787318,2015,5,regular,Bowling Green,Mid-American,away,28,0,3,,,,1,88,0,6,4,0,0,1,26:15,0,0,0,7-70,5.0,42,212,11.2,23-29,324,536,1-3,7-12,25
400787318,2015,5,regular,Buffalo,Mid-American,home,22,0,1,-2,0,1,1,52,0,4,10,,,,33:45,1,0,1,8-85,4.1,37,152,5.9,35-59,348,500,2-3,10-19,34
400763529,2015,5,regular,Indiana,Big Ten,home,27,2,3,2,0,1,0,71,0,5,9,32,0,1,34:14,0,0,0,7-50,3.2,55,176,6.3,17-36,226,402,1-3,7-22,21
400763529,2015,5,regular,Ohio State,Big Ten,away,34,0,3,76,0,6,1,74,0,3,10,,,,25:46,1,2,3,8-109,8.0,34,272,9.1,18-27,245,517,1-1,2-14,13
400763531,2015,5,regular,Purdue,Big Ten,away,21,0,2,,,,1,76,0,4,3,,,,22:36,1,2,3,2-20,5.2,32,165,4.4,15-31,136,301,1-3,5-13,16
400763531,2015,5,regular,Michigan State,Big Ten,home,24,2,2,,,,1,56,0,3,6,0,0,1,37:24,0,0,0,8-51,5.7,47,267,7.3,13-19,139,406,0-1,5-14,20
