,gameId,season,week,seasonType,team,conference,homeAway,points,fumblesRecovered,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns,startDate,completed,homeTeam,awayTeam,homePoints,awayPoints,opponent,pointsFor,pointsAgainst,pointDifferential,win,completions,passAttempts,completionPct,thirdDownConversions,thirdDownAttempts,thirdDownPct,fourthDownConversions,fourthDownAttempts,fourthDownPct,penalties,penaltyYards,possessionSeconds,totalFumbles,tacklesForLoss,defensiveTDs,tackles,sacks,qbHurries,passesDeflected,gamesBefore,winsBefore,pointsForBefore,pointsForAvgBefore,pointsAgainstBefore,pointsAgainstAvgBefore,rushingYardsBefore,rushingYardsAvgBefore,rushingAttemptsBefore,rushingAttemptsAvgBefore,netPassingYardsBefore,netPassingYardsAvgBefore,passAttemptsBefore,passAttemptsAvgBefore,completionsBefore,completionsAvgBefore,totalYardsBefore,totalYardsAvgBefore,firstDownsBefore,firstDownsAvgBefore,rushingTDsBefore,rushingTDsAvgBefore,passingTDsBefore,passingTDsAvgBefore,thirdDownConversionsBefore,thirdDownConversionsAvgBefore,thirdDownAttemptsBefore,thirdDownAttemptsAvgBefore,fourthDownConversionsBefore,fourthDownConversionsAvgBefore,fourthDownAttemptsBefore,fourthDownAttemptsAvgBefore,penaltiesBefore,penaltiesAvgBefore,penaltyYardsBefore,penaltyYardsAvgBefore,possessionSecondsBefore,possessionSecondsAvgBefore,turnoversBefore,turnoversAvgBefore,fumblesLostBefore,fumblesLostAvgBefore,interceptionsBefore,interceptionsAvgBefore,sacksBefore,sacksAvgBefore,qbHurriesBefore,qbHurriesAvgBefore,passesDeflectedBefore,passesDeflectedAvgBefore,tacklesForLossBefore,tacklesForLossAvgBefore,defensiveTDsBefore,defensiveTDsAvgBefore,pointDifferentialBefore,pointDifferentialAvgBefore,completionPctBefore,thirdDownPctBefore,fourthDownPctBefore,yardsPerRushAttemptBefore,yardsPerPassAttemptBefore,winPctBefore,pointsForAvgLast3,pointsAgainstAvgLast3,pointDifferentialAvgLast3,rushingYardsAvgLast3,netPassingYardsAvgLast3,totalYardsAvgLast3,sacksAvgLast3,qbHurriesAvgLast3,passesDeflectedAvgLast3,tacklesForLossAvgLast3,turnoversAvgLast3,pointsForAvgLast5,pointsAgainstAvgLast5,pointDifferentialAvgLast5,rushingYardsAvgLast5,netPassingYardsAvgLast5,totalYardsAvgLast5,sacksAvgLast5,qbHurriesAvgLast5,passesDeflectedAvgLast5,tacklesForLossAvgLast5,turnoversAvgLast5,winPctLast3,winPctLast5,isHome,isAway,homeGamesBefore,homeWinsBefore,homeWinPctBefore,homePointsForBefore,homePointsForAvgBefore,homePointsAgainstBefore,homePointsAgainstAvgBefore,homeRushingYardsBefore,homeRushingYardsAvgBefore,homeRushingAttemptsBefore,homeRushingAttemptsAvgBefore,homeNetPassingYardsBefore,homeNetPassingYardsAvgBefore,homePassAttemptsBefore,homePassAttemptsAvgBefore,homeCompletionsBefore,homeCompletionsAvgBefore,homeTotalYardsBefore,homeTotalYardsAvgBefore,homeFirstDownsBefore,homeFirstDownsAvgBefore,homeRushingTDsBefore,homeRushingTDsAvgBefore,homePassingTDsBefore,homePassingTDsAvgBefore,homeThirdDownConversionsBefore,homeThirdDownConversionsAvgBefore,homeThirdDownAttemptsBefore,homeThirdDownAttemptsAvgBefore,homeFourthDownConversionsBefore,homeFourthDownConversionsAvgBefore,homeFourthDownAttemptsBefore,homeFourthDownAttemptsAvgBefore,homePenaltiesBefore,homePenaltiesAvgBefore,homePenaltyYardsBefore,homePenaltyYardsAvgBefore,homePossessionSecondsBefore,homePossessionSecondsAvgBefore,homeTurnoversBefore,homeTurnoversAvgBefore,homeFumblesLostBefore,homeFumblesLostAvgBefore,homeInterceptionsBefore,homeInterceptionsAvgBefore,homeSacksBefore,homeSacksAvgBefore,homeQbHurriesBefore,homeQbHurriesAvgBefore,homePassesDeflectedBefore,homePassesDeflectedAvgBefore,homeTacklesForLossBefore,homeTacklesForLossAvgBefore,homeDefensiveTDsBefore,homeDefensiveTDsAvgBefore,homePointDifferentialBefore,homePointDifferentialAvgBefore,homeCompletionPctBefore,homeThirdDownPctBefore,homeFourthDownPctBefore,homeYardsPerRushAttemptBefore,homeYardsPerPassAttemptBefore,awayGamesBefore,awayWinsBefore,awayWinPctBefore,awayPointsForBefore,awayPointsForAvgBefore,awayPointsAgainstBefore,awayPointsAgainstAvgBefore,awayRushingYardsBefore,awayRushingYardsAvgBefore,awayRushingAttemptsBefore,awayRushingAttemptsAvgBefore,awayNetPassingYardsBefore,awayNetPassingYardsAvgBefore,awayPassAttemptsBefore,awayPassAttemptsAvgBefore,awayCompletionsBefore,awayCompletionsAvgBefore,awayTotalYardsBefore,awayTotalYardsAvgBefore,awayFirstDownsBefore,awayFirstDownsAvgBefore,awayRushingTDsBefore,awayRushingTDsAvgBefore,awayPassingTDsBefore,awayPassingTDsAvgBefore,awayThirdDownConversionsBefore,awayThirdDownConversionsAvgBefore,awayThirdDownAttemptsBefore,awayThirdDownAttemptsAvgBefore,awayFourthDownConversionsBefore,awayFourthDownConversionsAvgBefore,awayFourthDownAttemptsBefore,awayFourthDownAttemptsAvgBefore,awayPenaltiesBefore,awayPenaltiesAvgBefore,awayPenaltyYardsBefore,awayPenaltyYardsAvgBefore,awayPossessionSecondsBefore,awayPossessionSecondsAvgBefore,awayTurnoversBefore,awayTurnoversAvgBefore,awayFumblesLostBefore,awayFumblesLostAvgBefore,awayInterceptionsBefore,awayInterceptionsAvgBefore,awaySacksBefore,awaySacksAvgBefore,awayQbHurriesBefore,awayQbHurriesAvgBefore,awayPassesDeflectedBefore,awayPassesDeflectedAvgBefore,awayTacklesForLossBefore,awayTacklesForLossAvgBefore,awayDefensiveTDsBefore,awayDefensiveTDsAvgBefore,awayPointDifferentialBefore,awayPointDifferentialAvgBefore,awayCompletionPctBefore,awayThirdDownPctBefore,awayFourthDownPctBefore,awayYardsPerRushAttemptBefore,awayYardsPerPassAttemptBefore
461,400756990,2015,12,regular,Georgia Tech,ACC,away,21,0,3,4.0,0.0,5.0,0,68.0,0.0,3.0,3.0,,,,32:38,2,2,4,1-5,5.5,57,314,6.6,4-9,59,373,0-1,7-12,19,2015-11-21 17:30:00+00:00,True,Miami,Georgia Tech,38,21,Miami,21,38,-17,0,4,9,0.4444444444444444,7,12,0.5833333333333334,0,1,0.0,1,5,1958.0,,,,,,,,10,3,323,32.3,258,25.8,2566,256.6,485,48.5,1321,132.1,165,16.5,71,7.1,3887,388.7,197,19.7,27,2.7,13,1.3,43,4.3,124,12.4,12,1.2,23,2.3,35,3.5,311,31.1,18737.0,1873.7,17,1.7,11,1.1,6,0.6,,,,,,,,,,,65,6.5,0.4303030303030303,0.3467741935483871,0.5217391304347826,5.290721649484536,8.006060606060606,0.3,21.333333333333332,22.0,-0.6666666666666666,188.66666666666666,138.33333333333334,327.0,,,,,2.3333333333333335,23.2,28.0,-4.8,202.6,136.0,338.6,,,,,2.0,0.3333333333333333,0.2,False,True,6,3,0.5,236,39.333333333333336,124,20.666666666666668,1962,327.0,303,50.5,647,107.83333333333333,74,12.333333333333334,38,6.333333333333333,2609,434.8333333333333,130,21.666666666666668,24,4.0,6,1.0,29,4.833333333333333,65,10.833333333333334,8,1.3333333333333333,11,1.8333333333333333,19,3.1666666666666665,184,30.666666666666668,11469.0,1911.5,11,1.8333333333333333,7,1.1666666666666667,4,0.6666666666666666,,,,,,,,,,,112,18.666666666666668,0.5135135135135135,0.4461538461538462,0.7272727272727273,6.475247524752476,8.743243243243244,4,0,0.0,87,21.75,134,33.5,604,151.0,182,45.5,674,168.5,91,22.75,33,8.25,1278,319.5,67,16.75,3,0.75,7,1.75,14,3.5,59,14.75,4,1.0,12,3.0,16,4.0,127,31.75,7268.0,1817.0,6,1.5,4,1.0,2,0.5,,,,,,,,,,,-47,-11.75,0.3626373626373626,0.23728813559322035,0.3333333333333333,3.318681318681319,7.406593406593407
462,400603915,2015,13,regular,Georgia Tech,ACC,home,7,0,0,12.0,0.0,1.0,1,55.0,0.0,3.0,1.0,,,,28:42,2,1,3,2-13,4.7,41,194,4.6,6-18,82,276,1-2,2-13,17,2015-11-28 17:00:00+00:00,True,Georgia Tech,Georgia,7,13,Georgia,7,13,-6,0,6,18,0.3333333333333333,2,13,0.15384615384615385,1,2,0.5,2,13,1722.0,,,,,,,,11,3,344,31.272727272727273,296,26.90909090909091,2880,261.8181818181818,542,49.27272727272727,1380,125.45454545454545,174,15.818181818181818,75,6.818181818181818,4260,387.27272727272725,216,19.636363636363637,30,2.727272727272727,13,1.1818181818181819,50,4.545454545454546,136,12.363636363636363,12,1.0909090909090908,24,2.1818181818181817,36,3.272727272727273,316,28.727272727272727,20695.0,1881.3636363636363,21,1.9090909090909092,13,1.1818181818181819,8,0.7272727272727273,,,,,,,,,,,48,4.363636363636363,0.43103448275862066,0.36764705882352944,0.5,5.313653136531365,7.931034482758621,0.2727272727272727,21.0,29.333333333333332,-8.333333333333334,206.33333333333334,135.66666666666666,342.0,,,,,3.0,22.6,27.0,-4.4,251.2,116.0,367.2,,,,,2.6,0.0,0.2,True,False,6,3,0.5,236,39.333333333333336,124,20.666666666666668,1962,327.0,303,50.5,647,107.83333333333333,74,12.333333333333334,38,6.333333333333333,2609,434.8333333333333,130,21.666666666666668,24,4.0,6,1.0,29,4.833333333333333,65,10.833333333333334,8,1.3333333333333333,11,1.8333333333333333,19,3.1666666666666665,184,30.666666666666668,11469.0,1911.5,11,1.8333333333333333,7,1.1666666666666667,4,0.6666666666666666,,,,,,,,,,,112,18.666666666666668,0.5135135135135135,0.4461538461538462,0.7272727272727273,6.475247524752476,8.743243243243244,5,0,0.0,108,21.6,172,34.4,918,183.6,239,47.8,733,146.6,100,20.0,37,7.4,1651,330.2,86,17.2,6,1.2,7,1.4,21,4.2,71,14.2,4,0.8,13,2.6,17,3.4,132,26.4,9226.0,1845.2,10,2.0,6,1.2,4,0.8,,,,,,,,,,,-64,-12.8,0.37,0.29577464788732394,0.3076923076923077,3.8410041841004183,7.33
463,400756890,2015,1,regular,Grambling,SWAC,away,14,1,1,7.0,0.0,1.0,1,229.0,0.0,11.0,2.0,1.0,0.0,2.0,25:58,4,1,5,8-61,3.8,33,127,5.7,11-30,170,297,0-1,3-15,11,2015-09-05 21:00:00+00:00,True,California,Grambling,73,14,California,14,73,-59,0,11,30,0.36666666666666664,3,15,0.2,0,1,0.0,8,61,1558.0,,,,,,,,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,,,,,,,,,,,0,,,,,,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,,,,,,,,,,,0,,,,,,
464,400787107,2015,1,regular,Hawai'i,Mountain West,home,28,2,0,18.0,0.0,3.0,3,72.0,0.0,4.0,8.0,3.0,0.0,1.0,,2,0,2,0-0,2.9,34,100,5.3,19-38,202,302,0-0,0-0,0,2015-09-04 05:00:00+00:00,True,Hawai'i,Colorado,28,20,Colorado,28,20,8,1,19,38,0.5,0,0,,0,0,,0,0,,,,,,,,,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,,,,,,,,,,,0,,,,,,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,,0,,0,,,,,,,,,,,,0,,,,,,
465,400763505,2015,2,regular,Hawai'i,Mountain West,away,0,0,0,8.0,0.0,2.0,0,58.0,0.0,4.0,,,,,24:28,2,2,4,6-36,2.3,35,80,3.3,8-26,85,165,1-2,2-14,12,2015-09-12 19:30:00+00:00,True,Ohio State,Hawai'i,38,0,Ohio State,0,38,-38,0,8,26,0.3076923076923077,2,14,0.14285714285714285,1,2,0.5,6,36,1468.0,,,,,,,,1,1,28,28.0,20,20.0,100,100.0,34,34.0,202,202.0,38,38.0,19,19.0,302,302.0,0,0.0,0,0.0,3,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,2,2.0,0,0.0,2,2.0,,,,,,,,,,,8,8.0,0.5,,,2.9411764705882355,5.315789473684211,1.0,28.0,20.0,8.0,100.0,202.0,302.0,,,,,2.0,28.0,20.0,8.0,100.0,202.0,302.0,,,,,2.0,1.0,1.0,False,True,1,1,1.0,28,28.0,20,20.0,100,100.0,34,34.0,202,202.0,38,38.0,19,19.0,302,302.0,0,0.0,0,0.0,3,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,2,2.0,0,0.0,2,2.0,,,,,,,,,,,8,8.0,0.5,,,2.9411764705882355,5.315789473684211,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,,,,,,,,,,,0,,,,,,
466,400787242,2015,3,regular,Hawai'i,Mountain West,home,47,1,3,37.0,1.0,2.0,2,96.0,0.0,3.0,11.0,,,,20:02,0,1,1,7-42,6.2,31,193,11.3,17-24,272,465,0-1,4-9,23,2015-09-20 03:59:00+00:00,True,Hawai'i,UC Davis,47,27,UC Davis,47,27,20,1,17,24,0.7083333333333334,4,9,0.4444444444444444,0,1,0.0,7,42,1202.0,,,,,,,,2,1,28,14.0,58,29.0,180,90.0,69,34.5,287,143.5,64,32.0,27,13.5,467,233.5,12,6.0,0,0.0,3,1.5,2,1.0,14,7.0,1,0.5,2,1.0,6,3.0,36,18.0,1468.0,734.0,6,3.0,2,1.0,4,2.0,,,,,,,,,,,-30,-15.0,0.421875,0.14285714285714285,0.5,2.608695652173913,4.484375,0.5,14.0,29.0,-15.0,90.0,143.5,233.5,,,,,3.0,14.0,29.0,-15.0,90.0,143.5,233.5,,,,,3.0,0.5,0.5,True,False,1,1,1.0,28,28.0,20,20.0,100,100.0,34,34.0,202,202.0,38,38.0,19,19.0,302,302.0,0,0.0,0,0.0,3,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,2,2.0,0,0.0,2,2.0,,,,,,,,,,,8,8.0,0.5,,,2.9411764705882355,5.315789473684211,1,0,0.0,0,0.0,38,38.0,80,80.0,35,35.0,85,85.0,26,26.0,8,8.0,165,165.0,12,12.0,0,0.0,0,0.0,2,2.0,14,14.0,1,1.0,2,2.0,6,6.0,36,36.0,1468.0,1468.0,4,4.0,2,2.0,2,2.0,,,,,,,,,,,-38,-38.0,0.3076923076923077,0.14285714285714285,0.5,2.2857142857142856,3.269230769230769
467,400763527,2015,4,regular,Hawai'i,Mountain West,away,0,0,0,1.0,0.0,1.0,0,58.0,0.0,5.0,0.0,,,,20:13,0,0,0,11-100,0.8,18,15,7.1,16-34,240,255,0-1,4-13,12,2015-09-27 00:00:00+00:00,True,Wisconsin,Hawai'i,28,0,Wisconsin,0,28,-28,0,16,34,0.47058823529411764,4,13,0.3076923076923077,0,1,0.0,11,100,1213.0,,,,,,,,3,2,75,25.0,85,28.333333333333332,373,124.33333333333333,100,33.333333333333336,559,186.33333333333334,88,29.333333333333332,44,14.666666666666666,932,310.6666666666667,35,11.666666666666666,3,1.0,5,1.6666666666666667,6,2.0,23,7.666666666666667,1,0.3333333333333333,3,1.0,13,4.333333333333333,78,26.0,2670.0,890.0,7,2.3333333333333335,3,1.0,4,1.3333333333333333,,,,,,,,,,,-10,-3.3333333333333335,0.5,0.2608695652173913,0.3333333333333333,3.73,6.3522727272727275,0.6666666666666666,25.0,28.333333333333332,-3.3333333333333335,124.33333333333333,186.33333333333334,310.6666666666667,,,,,2.3333333333333335,25.0,28.333333333333332,-3.3333333333333335,124.33333333333333,186.33333333333334,310.6666666666667,,,,,2.3333333333333335,0.6666666666666666,0.6666666666666666,False,True,2,2,1.0,75,37.5,47,23.5,293,146.5,65,32.5,474,237.0,62,31.0,36,18.0,767,383.5,23,11.5,3,1.5,5,2.5,4,2.0,9,4.5,0,0.0,1,0.5,7,3.5,42,21.0,1202.0,601.0,3,1.5,1,0.5,2,1.0,,,,,,,,,,,28,14.0,0.5806451612903226,0.4444444444444444,0.0,4.507692307692308,7.645161290322581,1,0,0.0,0,0.0,38,38.0,80,80.0,35,35.0,85,85.0,26,26.0,8,8.0,165,165.0,12,12.0,0,0.0,0,0.0,2,2.0,14,14.0,1,1.0,2,2.0,6,6.0,36,36.0,1468.0,1468.0,4,4.0,2,2.0,2,2.0,,,,,,,,,,,-38,-38.0,0.3076923076923077,0.14285714285714285,0.5,2.2857142857142856,3.269230769230769
468,400787248,2015,5,regular,Hawai'i,Mountain West,away,0,0,0,11.0,0.0,3.0,0,,,,,,,,22:27,3,1,4,7-61,2.7,30,82,2.3,11-38,88,170,0-4,4-17,12,2015-10-04 02:15:00+00:00,True,Boise State,Hawai'i,55,0,Boise State,0,55,-55,0,11,38,0.2894736842105263,4,17,0.23529411764705882,0,4,0.0,7,61,1347.0,,,,,,,,4,2,75,18.75,113,28.25,388,97.0,118,29.5,799,199.75,122,30.5,60,15.0,1187,296.75,47,11.75,3,0.75,5,1.25,10,2.5,36,9.0,1,0.25,4,1.0,24,6.0,178,44.5,3883.0,970.75,7,1.75,3,0.75,4,1.0,,,,,,,,,,,-38,-9.5,0.4918032786885246,0.2777777777777778,0.25,3.288135593220339,6.549180327868853,0.5,15.666666666666666,31.0,-15.333333333333334,96.0,199.0,295.0,,,,,1.6666666666666667,18.75,28.25,-9.5,97.0,199.75,296.75,,,,,1.75,0.3333333333333333,0.5,False,True,2,2,1.0,75,37.5,47,23.5,293,146.5,65,32.5,474,237.0,62,31.0,36,18.0,767,383.5,23,11.5,3,1.5,5,2.5,4,2.0,9,4.5,0,0.0,1,0.5,7,3.5,42,21.0,1202.0,601.0,3,1.5,1,0.5,2,1.0,,,,,,,,,,,28,14.0,0.5806451612903226,0.4444444444444444,0.0,4.507692307692308,7.645161290322581,2,0,0.0,0,0.0,66,33.0,95,47.5,53,26.5,325,162.5,60,30.0,24,12.0,420,210.0,24,12.0,0,0.0,0,0.0,6,3.0,27,13.5,1,0.5,3,1.5,17,8.5,136,68.0,2681.0,1340.5,4,2.0,2,1.0,2,1.0,,,,,,,,,,,-66,-33.0,0.4,0.2222222222222222,0.3333333333333333,1.7924528301886793,5.416666666666667
469,400787257,2015,6,regular,Hawai'i,Mountain West,home,14,1,2,37.0,0.0,4.0,0,127.0,0.0,5.0,2.0,,,,23:43,2,1,3,4-30,1.9,28,53,5.1,19-39,198,251,1-2,5-16,14,2015-10-11 03:59:00+00:00,True,Hawai'i,San Diego State,14,28,San Diego State,14,28,-14,0,19,39,0.48717948717948717,5,16,0.3125,1,2,0.5,4,30,1423.0,,,,,,,,5,2,75,15.0,168,33.6,470,94.0,148,29.6,887,177.4,160,32.0,71,14.2,1357,271.4,59,11.8,3,0.6,5,1.0,14,2.8,53,10.6,1,0.2,8,1.6,31,6.2,239,47.8,5230.0,1046.0,11,2.2,4,0.8,7,1.4,,,,,,,,,,,-93,-18.6,0.44375,0.2641509433962264,0.125,3.175675675675676,5.54375,0.4,15.666666666666666,36.666666666666664,-21.0,96.66666666666667,200.0,296.6666666666667,,,,,1.6666666666666667,15.0,33.6,-18.6,94.0,177.4,271.4,,,,,2.2,0.3333333333333333,0.4,True,False,2,2,1.0,75,37.5,47,23.5,293,146.5,65,32.5,474,237.0,62,31.0,36,18.0,767,383.5,23,11.5,3,1.5,5,2.5,4,2.0,9,4.5,0,0.0,1,0.5,7,3.5,42,21.0,1202.0,601.0,3,1.5,1,0.5,2,1.0,,,,,,,,,,,28,14.0,0.5806451612903226,0.4444444444444444,0.0,4.507692307692308,7.645161290322581,3,0,0.0,0,0.0,121,40.333333333333336,177,59.0,83,27.666666666666668,413,137.66666666666666,98,32.666666666666664,35,11.666666666666666,590,196.66666666666666,36,12.0,0,0.0,0,0.0,10,3.3333333333333335,44,14.666666666666666,1,0.3333333333333333,7,2.3333333333333335,24,8.0,197,65.66666666666667,4028.0,1342.6666666666667,8,2.6666666666666665,3,1.0,5,1.6666666666666667,,,,,,,,,,,-121,-40.333333333333336,0.35714285714285715,0.22727272727272727,0.14285714285714285,2.1325301204819276,4.214285714285714
470,400787262,2015,7,regular,Hawai'i,Mountain West,away,27,2,2,10.0,0.0,2.0,1,19.0,0.0,1.0,9.0,,,,29:41,2,0,2,11-94,4.3,51,220,7.8,13-25,195,415,0-0,10-18,23,2015-10-17 23:00:00+00:00,True,New Mexico,Hawai'i,28,27,New Mexico,27,28,-1,0,13,25,0.52,10,18,0.5555555555555556,0,0,,11,94,1781.0,,,,,,,,6,2,89,14.833333333333334,196,32.666666666666664,523,87.16666666666667,176,29.333333333333332,1085,180.83333333333334,199,33.166666666666664,90,15.0,1608,268.0,73,12.166666666666666,5,0.8333333333333334,5,0.8333333333333334,19,3.1666666666666665,69,11.5,2,0.3333333333333333,10,1.6666666666666667,35,5.833333333333333,269,44.833333333333336,6653.0,1108.8333333333333,14,2.3333333333333335,5,0.8333333333333334,9,1.5,,,,,,,,,,,-107,-17.833333333333332,0.45226130653266333,0.2753623188405797,0.2,2.971590909090909,5.452261306532663,0.3333333333333333,4.666666666666667,37.0,-32.333333333333336,50.0,175.33333333333334,225.33333333333334,,,,,2.3333333333333335,12.2,35.2,-23.0,84.6,176.6,261.2,,,,,2.4,0.0,0.2,False,True,3,2,0.6666666666666666,89,29.666666666666668,75,25.0,346,115.33333333333333,93,31.0,672,224.0,101,33.666666666666664,55,18.333333333333332,1018,339.3333333333333,37,12.333333333333334,5,1.6666666666666667,5,1.6666666666666667,9,3.0,25,8.333333333333334,1,0.3333333333333333,3,1.0,11,3.6666666666666665,72,24.0,2625.0,875.0,6,2.0,2,0.6666666666666666,4,1.3333333333333333,,,,,,,,,,,14,4.666666666666667,0.5445544554455446,0.36,0.3333333333333333,3.7204301075268815,6.653465346534653,3,0,0.0,0,0.0,121,40.333333333333336,177,59.0,83,27.666666666666668,413,137.66666666666666,98,32.666666666666664,35,11.666666666666666,590,196.66666666666666,36,12.0,0,0.0,0,0.0,10,3.3333333333333335,44,14.666666666666666,1,0.3333333333333333,7,2.3333333333333335,24,8.0,197,65.66666666666667,4028.0,1342.6666666666667,8,2.6666666666666665,3,1.0,5,1.6666666666666667,,,,,,,,,,,-121,-40.333333333333336,0.35714285714285715,0.22727272727272727,0.14285714285714285,2.1325301204819276,4.214285714285714
471,400787268,2015,8,regular,Hawai'i,Mountain West,away,20,0,0,60.0,0.0,3.0,2,77.0,0.0,3.0,8.0,36.0,0.0,1.0,23:34,3,1,4,10-79,1.4,24,34,7.3,27-40,291,325,0-0,2-9,19,2015-10-24 20:00:00+00:00,True,Nevada,Hawai'i,30,20,Nevada,20,30,-10,0,27,40,0.675,2,9,0.2222222222222222,0,0,,10,79,1414.0,,,,,,,,7,2,116,16.571428571428573,224,32.0,743,106.14285714285714,227,32.42857142857143,1280,182.85714285714286,224,32.0,103,14.714285714285714,2023,289.0,96,13.714285714285714,7,1.0,6,0.8571428571428571,29,4.142857142857143,87,12.428571428571429,2,0.2857142857142857,10,1.4285714285714286,46,6.571428571428571,363,51.857142857142854,8434.0,1204.857142857143,16,2.2857142857142856,5,0.7142857142857143,11,1.5714285714285714,,,,,,,,,,,-108,-15.428571428571429,0.45982142857142855,0.3333333333333333,0.2,3.2731277533039647,5.714285714285714,0.2857142857142857,13.666666666666666,37.0,-23.333333333333332,118.33333333333333,160.33333333333334,278.6666666666667,,,,,3.0,17.6,33.2,-15.6,112.6,198.6,311.2,,,,,2.0,0.0,0.2,False,True,3,2,0.6666666666666666,89,29.666666666666668,75,25.0,346,115.33333333333333,93,31.0,672,224.0,101,33.666666666666664,55,18.333333333333332,1018,339.3333333333333,37,12.333333333333334,5,1.6666666666666667,5,1.6666666666666667,9,3.0,25,8.333333333333334,1,0.3333333333333333,3,1.0,11,3.6666666666666665,72,24.0,2625.0,875.0,6,2.0,2,0.6666666666666666,4,1.3333333333333333,,,,,,,,,,,14,4.666666666666667,0.5445544554455446,0.36,0.3333333333333333,3.7204301075268815,6.653465346534653,4,0,0.0,27,6.75,149,37.25,397,99.25,134,33.5,608,152.0,123,30.75,48,12.0,1005,251.25,59,14.75,2,0.5,1,0.25,20,5.0,62,15.5,1,0.25,7,1.75,35,8.75,291,72.75,5809.0,1452.25,10,2.5,3,0.75,7,1.75,,,,,,,,,,,-122,-30.5,0.3902439024390244,0.3225806451612903,0.14285714285714285,2.962686567164179,4.943089430894309
472,400787271,2015,9,regular,Hawai'i,Mountain West,home,7,0,0,,,,0,212.0,1.0,6.0,1.0,,,,14:54,2,2,4,9-86,-0.2,12,-2,5.1,15-35,180,178,1-2,1-10,7,2015-11-01 02:30:00+00:00,True,Hawai'i,Air Force,7,58,Air Force,7,58,-51,0,15,35,0.42857142857142855,1,10,0.1,1,2,0.5,9,86,894.0,,,,,,,,8,2,136,17.0,254,31.75,777,97.125,251,31.375,1571,196.375,264,33.0,130,16.25,2348,293.5,115,14.375,7,0.875,8,1.0,31,3.875,96,12.0,2,0.25,10,1.25,56,7.0,442,55.25,9848.0,1231.0,20,2.5,6,0.75,14,1.75,,,,,,,,,,,-118,-14.75,0.49242424242424243,0.3229166666666667,0.2,3.095617529880478,5.950757575757576,0.25,20.333333333333332,28.666666666666668,-8.333333333333334,102.33333333333333,228.0,330.3333333333333,,,,,3.0,12.2,33.8,-21.6,80.8,202.4,283.2,,,,,2.6,0.0,0.0,True,False,3,2,0.6666666666666666,89,29.666666666666668,75,25.0,346,115.33333333333333,93,31.0,672,224.0,101,33.666666666666664,55,18.333333333333332,1018,339.3333333333333,37,12.333333333333334,5,1.6666666666666667,5,1.6666666666666667,9,3.0,25,8.333333333333334,1,0.3333333333333333,3,1.0,11,3.6666666666666665,72,24.0,2625.0,875.0,6,2.0,2,0.6666666666666666,4,1.3333333333333333,,,,,,,,,,,14,4.666666666666667,0.5445544554455446,0.36,0.3333333333333333,3.7204301075268815,6.653465346534653,5,0,0.0,47,9.4,179,35.8,431,86.2,158,31.6,899,179.8,163,32.6,75,15.0,1330,266.0,78,15.6,2,0.4,3,0.6,22,4.4,71,14.2,1,0.2,7,1.4,45,9.0,370,74.0,7223.0,1444.6,14,2.8,4,0.8,10,2.0,,,,,,,,,,,-132,-26.4,0.4601226993865031,0.30985915492957744,0.14285714285714285,2.7278481012658227,5.515337423312883
